시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
9,오산시,눕새로,,경기도 오산시 누읍동 638,A0597,1,,N,37.1395802,127.053157,2,3,5,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,눕새로,,경기도 오산시 누읍동 639,A0599,1,,N,37.139084,127.053573,2,3,5,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,눕새로,,경기도 오산시 누읍동 639,A0600,1,,N,37.139507,127.053607,2,3,5,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,눕새로,,경기도 오산시 누읍동 639,A0601,1,,N,37.139645,127.053616,2,3,5,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,눕새로,,경기도 오산시 누읍동 640,A0603,1,,N,37.139575,127.053723,2,3,5,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,눕새로,,경기도 오산시 누읍동 640,A0604,1,,N,37.139579,127.054044,2,3,5,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,눕새로,,경기도 오산시 누읍동 641,A0605,1,,N,37.138915,127.053447,2,3,7,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 누읍동 649,A0607,1,,N,37.1390064,127.0566745,2,3,10,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 누읍동 649,A0608,1,,N,37.138363,127.054949,1,3,20,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,서부로,,경기도 오산시 두곡동 2-13,A0609,4,,N,37.134034,127.042397,1,2,5,N,,,,,Y,,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,서부로,,경기도 오산시 두곡동 산 8-4,A0611,4,,N,37.1342122,127.0417224,2,2,5,N,,,,,Y,,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,발안로,,경기도 오산시 벌음동 139-5,A0612,4,,N,37.1368136,127.0362625,1,4,4,N,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,발안로,,경기도 오산시 벌음동 185-3,A0613,1,,N,37.1402973,127.0396914,2,6,8,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,초평로,,경기도 오산시 벌음동 231-2,A0615,1,,N,37.1407037,127.0434368,2,3,7,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,발안로,,경기도 오산시 벌음동 294-21,A0617,1,,N,37.1404515,127.0433016,4,6,11,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,청학로,,경기도 오산시 수청동 614-1,A0841,1,,N,37.17228712,127.0610908,4,6,10,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,청학로,,경기도 오산시 수청동 614-2,A0842,1,,N,37.17210923,127.0609499,2,4,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,청학로,,경기도 오산시 수청동 614-2,A0843,1,,N,37.17221931,127.0615355,2,4,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 수청동 638,A0844,1,,N,37.17065036,127.0636342,8,8,21,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수청로,,경기도 오산시 수청동 638-4,A0845,1,,N,37.1750694,127.0605384,5,6,17,Y,,,,,N,,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639,A0846,1,,N,37.1666905,127.0672028,5,4,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639,A0847,1,,N,37.16791621,127.066731,5,8,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639,A0848,1,,N,37.16825641,127.0666412,5,8,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639,A0849,1,,N,37.16929726,127.0664029,5,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639,A0850,1,,N,37.16959915,127.066344,5,8,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639,A0851,1,,N,37.17103876,127.0660244,5,8,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639-1,A0852,1,,N,37.16945713,127.0665297,2,4,7,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639-1,A0853,1,,N,37.16962115,127.0672729,1,2,6,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로,,경기도 오산시 수청동 639-1,A0855,1,,N,37.16970176,127.0681259,2,4,7,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로79번길,,경기도 오산시 수청동 640-2,A0856,1,,N,37.1690729,127.0647729,2,4,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로79번길,,경기도 오산시 수청동 640-2,A0857,1,,N,37.16933874,127.0647224,2,4,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로79번길,,경기도 오산시 수청동 640-2,A0859,1,,N,37.169408,127.0657612,2,4,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로79번길,,경기도 오산시 수청동 640-4,A0860,1,,N,37.16920576,127.0648602,3,4,10,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로79번길,,경기도 오산시 수청동 640-4,A0861,1,,N,37.16933595,127.0656964,3,4,10,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로79번길,,경기도 오산시 수청동 640-4,A0862,1,,N,37.16933595,127.0656964,3,4,10,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,내삼미로79번길,,경기도 오산시 수청동 640-4,A0864,1,,N,37.16940775,127.0662115,3,4,10,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,현충로,,경기도 오산시 수청동 69-15,A0865,1,,N,37.16318405,127.069533,2,6,11,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 수청동 75,A0866,1,,N,37.16252299,127.0674215,1,2,21,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 120-3,A0868,1,,N,37.154617,127.073417,5,6,18,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 341-3,A0869,1,,N,37.155429,127.070533,3,5,10,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기동로,,경기도 오산시 오산동 34-21,A0870,1,,N,37.158217,127.076604,4,3,22,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 392-2,A0872,1,,N,37.154536,127.068455,2,6,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 403-6,A0873,1,,N,37.153671,127.068553,1,2,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 404-4,A0874,1,,N,37.1537302,127.068646,2,4,7,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 406-2,A0875,1,,N,37.153588,127.068646,2,4,7,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로300번길,,경기도 오산시 오산동 424-1,A0876,1,,N,37.153655,127.068741,2,2,6,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 48-10,A0877,1,,N,37.155059,127.068788,2,5,8,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 48-10,A0878,1,,N,37.155236,127.069272,2,5,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 48-19,A0879,1,,N,37.1547306,127.068219,2,2,6,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 49-1,A0880,4,,N,37.156241,127.072934,1,6,6,N,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 503-69,A0881,1,,N,37.151955,127.064853,2,4,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 511-6,A0882,1,,N,37.149039,127.063571,2,3,10,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로 43,경기도 오산시 성호대로 43,경기도 오산시 오산동 524-1,A0883,1,,N,37.149303,127.065991,1,2,5,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기동로,,경기도 오산시 오산동 55,A0884,1,,N,37.156061,127.073545,1,2,9,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기동로,,경기도 오산시 오산동 55-3,A0885,1,,N,37.156362,127.074119,1,3,7,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기동로,,경기도 오산시 오산동 59-2,A0887,4,,N,37.1559307,127.072917,5,8,20,Y,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 59-7,A0888,4,,N,37.155991,127.072675,6,8,20,Y,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,역광장로,,경기도 오산시 오산동 603-168,A0890,1,,N,37.145569,127.067659,2,4,8,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 609-20,A0891,1,,N,37.149332,127.065628,1,3,7,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 609-20,A0892,1,,N,37.149244,127.065501,4,7,20,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 609-20,A0893,1,,N,37.149404,127.065045,1,3,7,N,,,,,N,Y,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 614-1,A0895,1,,N,37.149574,127.063726,5,7,20,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 614-14,A0896,1,,N,37.149365,127.063554,2,3,10,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 62-2,A0897,4,,N,37.155816,127.0725573,4,8,18,Y,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산천로,,경기도 오산시 오산동 63-15,A0899,1,,N,37.155582,127.071484,3,5,10,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 63-16,A0900,4,,N,37.155577,127.072545,1,6,6,N,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 63-6,A0901,4,,N,37.155725,127.072852,5,8,18,Y,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,역광장로,,경기도 오산시 오산동 683-3,A0903,1,,N,37.1444612,127.067526,2,2,12,N,,,,,N,N,N,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 74-53,A0904,1,,N,37.1550204,127.073364,3,3,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기동로,,경기도 오산시 오산동 814-29,A0905,1,,N,37.159257,127.076357,2,4,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 842-8,A0906,1,,N,37.152367,127.068507,1,2,3,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로272번길,,경기도 오산시 오산동 856-30,A0907,1,,N,37.151171,127.068652,1,2,4,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0908,1,,N,37.1489611,127.068399,4,5,20,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0909,1,,N,37.148951,127.068712,5,8,20,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0910,1,,N,37.149042,127.069064,1,3,3,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0911,1,,N,37.148841,127.069182,1,3,3,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0912,1,,N,37.149005,127.070175,1,3,4,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0913,1,,N,37.148811,127.070186,1,3,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0914,1,,N,37.148913,127.070302,4,7,18,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0915,1,,N,37.148871,127.071571,4,7,20,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,성호대로,,경기도 오산시 오산동 890,A0916,1,,N,37.148831,127.073394,6,8,22,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 890,A0917,1,,N,37.148974,127.073625,6,8,22,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 890,A0919,1,,N,37.149926,127.073789,1,3,4,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 890,A0920,1,,N,37.151062,127.073561,2,3,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 890,A0921,1,,N,37.151059,127.073822,1,3,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 890,A0922,1,,N,37.150978,127.073684,6,7,22,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 890,A0924,1,,N,37.152682,127.073609,2,2,7,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로,,경기도 오산시 오산동 890,A0925,1,,N,37.153625,127.073672,2,2,25,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로290번길,,경기도 오산시 오산동 891,A0926,1,,N,37.152795,127.068711,1,2,4,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 894,A0928,1,,N,37.149531,127.068605,1,2,4,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 894,A0929,1,,N,37.150643,127.068632,1,2,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,,경기도 오산시 오산동 894,A0930,1,,N,37.151788,127.068669,1,2,4,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,경기도 오산시 오산로 280-1,경기도 오산시 오산동 895,A0932,1,,N,37.149648,127.068513,2,4,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,경기도 오산시 오산로 280-1,경기도 오산시 오산동 895,A0933,1,,N,37.150565,127.068536,2,4,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로,경기도 오산시 오산로 280-1,경기도 오산시 오산동 895,A0935,1,,N,37.152865,127.068611,2,4,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,오산로289번길,,경기도 오산시 오산동 896,A0936,1,,N,37.152806,127.068524,1,2,4,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 499,A0715,1,,N,37.18504503,127.0361674,6,6,20,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 499,A0716,1,,N,37.18509466,127.035914,2,4,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 499,A0717,1,,N,37.18488293,127.0358576,6,6,20,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 509-15,A0718,1,,N,37.18490088,127.0361054,1,4,14,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593,A0719,1,,N,37.18585433,127.0472383,4,6,15,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593,A0720,1,,N,37.18576006,127.0463879,1,2,5,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593,A0721,1,,N,37.18669309,127.0452285,5,6,15,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593,A0722,1,,N,37.18687334,127.0451385,5,6,15,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593,A0723,1,,N,37.18771148,127.0447279,5,6,15,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593,A0724,1,,N,37.18794129,127.0446098,5,6,15,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593,A0725,1,,N,37.18896869,127.0440811,5,6,15,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593-1,A0726,1,,N,37.18674272,127.0450511,2,3,8,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593-1,A0728,1,,N,37.18778604,127.0441254,2,3,8,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593-3,A0729,1,,N,37.1877859,127.0444999,4,6,19,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,경기대로761번길,,경기도 오산시 세교동 593-3,A0730,1,,N,37.18772065,127.044311,4,6,19,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 594,A0732,4,,N,37.19002209,127.046261,1,3,6,N,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 594,A0733,4,,N,37.18970216,127.046396,5,8,22,Y,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 594,A0734,4,,N,37.18938683,127.0463113,1,3,6,N,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 594,A0735,1,,N,37.18923895,127.0442333,8,8,23,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로449번길,,경기도 오산시 세교동 594-1,A0737,1,,N,37.18936973,127.0438814,2,6,16,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 628,A0738,1,,N,37.18846716,127.0418565,7,8,23,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 628,A0739,1,,N,37.18760714,127.040437,7,8,23,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,독산성로,,경기도 오산시 세교동 628,A0741,4,,N,37.18602191,127.0385666,1,3,2,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629,A0742,1,,N,37.18151508,127.0431027,8,8,36,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629,A0743,1,,N,37.1818395,127.0429733,8,8,33,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629,A0745,1,,N,37.18353366,127.0424957,7,8,33,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629,A0746,1,,N,37.18506557,127.042153,7,8,33,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629,A0747,1,,N,37.18536297,127.0420124,7,8,32,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629,A0748,1,,N,37.1862913,127.0413091,7,8,34,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629,A0749,1,,N,37.18727828,127.0403636,7,8,34,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629-2,A0750,1,,N,37.18159177,127.0428155,2,6,10,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629-2,A0751,1,,N,37.18121834,127.041402,2,3,5,N,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 629-2,A0752,1,,Y,37.18113726,127.0413457,2,6,8,N,,,,,Y,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-1,A0753,1,,N,37.1881653,127.0418619,4,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-1,A0754,1,,N,37.18641686,127.0429759,4,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-1,A0755,1,,N,37.18605631,127.0433136,4,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-1,A0756,1,,N,37.18588512,127.0432853,4,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-1,A0757,1,,N,37.18570952,127.0430206,4,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-1,A0758,1,,N,37.18555642,127.0427784,4,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로19번길,,경기도 오산시 세교동 631-12,A0760,1,,N,37.18381727,127.043104,2,3,9,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-18,A0761,1,,N,37.18081646,127.0439074,2,3,9,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-18,A0762,1,,N,37.18116748,127.0449662,2,3,9,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로41번길,,경기도 오산시 세교동 631-4,A0764,1,,N,37.18620985,127.0423395,2,6,14,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로41번길,,경기도 오산시 세교동 631-4,A0765,1,,N,37.1857186,127.0428122,2,6,14,Y,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로41번길,,경기도 오산시 세교동 631-5,A0766,1,,N,37.18553382,127.0429979,2,6,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로41번길,,경기도 오산시 세교동 631-5,A0767,1,,N,37.18470461,127.0436394,2,6,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로,,경기도 오산시 세교동 631-6,A0769,1,,N,37.18500623,127.0442871,2,6,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 631-6,A0770,1,,N,37.18486208,127.0442307,2,6,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 631-6,A0771,1,,N,37.18467751,127.0438365,2,6,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,수목원로,,경기도 오산시 세교동 631-6,A0773,1,,N,37.18440313,127.0426313,2,6,12,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로19번길,,경기도 오산시 세교동 631-7,A0774,1,,N,37.18482596,127.0444447,2,6,9,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,세마역로19번길,,경기도 오산시 세교동 631-7,A0775,1,,Y,37.18436179,127.0447766,2,3,9,N,,,,,N,Y,Y,,오산시 교통과,031-8036-7726,2020-10-08
9,오산시,문시로,,경기도 오산시 외삼미동 576-2,A1029,1,,N,37.1896294,127.0497324,1,3,15,N,,,,,N,,Y,,오산시 교통과,031-8036-7726,2020-10-08
