시군명,구/읍면동명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,행정동,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
오산시,오산동,학교교과교습학원,오산토피아어학원,최성오,수학(초중고),031-377-0508,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 4층,경기도 오산시 운천로 74 화성프라자 4층 (오산동),37.14925775,127.0747201
오산시,오산동,학교교과교습학원,소리숲음악학원,민하림,피아노(입시B),031-373-4113,18129,중앙동,경기도 오산시 오산동 532-2번지 최인숙피아노 2층,경기도 오산시 성산새싹길 6 2층 (오산동),37.14958726,127.0656928
오산시,오산동,학교교과교습학원,셀파우등생교실운천학원,홍서옥,중등수학,,18134,중앙동,경기도 오산시 오산동 919-3번지 201호,"경기도 오산시 운암로 117, 201호 (오산동)",37.156527,127.0782506
오산시,오산동,학교교과교습학원,해인미술학원,김정연,미술취미부,031-377-6884,18133,중앙동,경기도 오산시 오산동 925-12번지 거성프라자 501호,"경기도 오산시 운암로 37, 거성프라자 501호 (오산동)",37.14964442,127.0760037
오산시,오산동,학교교과교습학원,임근빈수학학원,임근빈,수학(고등),,18134,중앙동,경기도 오산시 오산동 910-8번지 301호,"경기도 오산시 운천로 75, 301호 (오산동)",37.14950132,127.0742476
오산시,오산동,학교교과교습학원,일대일수학학원,김은성,초등3-6학년,031-375-4891,18134,중앙동,경기도 오산시 오산동 910-3번지 상진프라자 4층,경기도 오산시 운천로 81 상진프라자 4층 (오산동),37.14995184,127.074248
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"영어공부와락2/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"사회역사/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,외대어학원오산분원학원,최현영,중등영어,031-377-7105,18133,중앙동,경기도 오산시 오산동 925-5번지 월드타워 601호.602호,경기도 오산시 성호대로 121 월드타워 601호.602호(오산동),37.14897837,127.0748099
오산시,오산동,학교교과교습학원,오산세움학원,김미란,종합중2,031-373-9643,18129,중앙동,경기도 오산시 오산동 486-5번지 신세대학원 2층,경기도 오산시 성산새싹길 22 2층 (오산동),37.15086658,127.0659978
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,"(일반고특화)조리기능사취득및실무과정(한식,양식,중식)",031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,사무행정향상(엑셀),031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,컴퓨터활용능력2급,031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,중앙해법보습학원,김영기,초등영어,031-375-1751,18136,중앙동,경기도 오산시 오산동 861-7번지 세종학원 2층,경기도 오산시 성호새싹길 11 2층 (오산동),37.14981014,127.0700267
오산시,오산동,학교교과교습학원,카포실용음악학원,김동렬,기타,031-374-7288,18133,중앙동,경기도 오산시 오산동 925-12번지 거성프라자 601호,경기도 오산시 운암로 37 거성프라자 601호 (오산동),37.14964442,127.0760037
오산시,오산동,학교교과교습학원,윤선생영어숲어학보습학원,문정숙,영어/초등,031-374-0589,18134,중앙동,경기도 오산시 오산동 910-3번지 상진프라자 3층,경기도 오산시 운천로 81 3층 (오산동),37.14995184,127.074248
오산시,오산동,학교교과교습학원,아이디미술음악학원,김충원이은향정순심,초급,031-372-9059,18133,중앙동,경기도 오산시 오산동 925-1번지 운암프라자3차 602호,경기도 오산시 운천로 78 운암프라자 3차 602호 (오산동),37.14967221,127.0747543
오산시,오산동,학교교과교습학원,파드샤이화발레학원,신진희,초급중급고급A,031-373-9762,18133,중앙동,경기도 오산시 오산동 925-1번지 603호604호,경기도 오산시 운천로 78 603호604호 (오산동),37.14967221,127.0747543
오산시,오산동,학교교과교습학원,파드샤이화발레학원,신진희,심화반B,031-373-9762,18133,중앙동,경기도 오산시 오산동 925-1번지 603호604호,경기도 오산시 운천로 78 603호604호 (오산동),37.14967221,127.0747543
오산시,오산동,학교교과교습학원,운암모짜르트음악학원,장홍섭,피아노초급,031-377-0545,18134,중앙동,경기도 오산시 오산동 919-17번지 205호,경기도 오산시 운암로 113 205호 (오산동),37.15613973,127.0779687
오산시,오산동,학교교과교습학원,소리숲음악학원,민하림,피아노(심화B),031-373-4113,18129,중앙동,경기도 오산시 오산동 532-2번지 최인숙피아노 2층,경기도 오산시 성산새싹길 6 2층 (오산동),37.14958726,127.0656928
오산시,오산동,평생직업교육학원,손진우미용학원,손용우,헤어미용사양성,031-378-8882,18136,중앙동,경기도 오산시 오산동 874-5번지 용현빌딩 4층 일부,"경기도 오산시 오산로 247, 4층(일부) (오산동)",37.14917138,127.0682814
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,"사무자동화실무양성(웓,엑셀,파워포인트,엑세스)",031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,윤선생영어숲어학보습학원,문정숙,영어파닉스체험,031-374-0589,18134,중앙동,경기도 오산시 오산동 910-3번지 상진프라자 3층,경기도 오산시 운천로 81 3층 (오산동),37.14995184,127.074248
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,제빵실기향상(단과자빵),031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,다인공예학원,이상미,리본아트,031-377-5157,18135,중앙동,경기도 오산시 오산동 865-1번지 상가201호 일부,"경기도 오산시 경기대로 289, 상가201호 일부 (오산동)",37.15072731,127.0733032
오산시,오산동,학교교과교습학원,대일보습음악학원,장욱진,음악중급,031-373-3557,18136,중앙동,경기도 오산시 오산동 324-26번지,경기도 오산시 시장58번길 2 (오산동),37.15391926,127.0694224
오산시,오산동,평생직업교육학원,손진우미용학원,손용우,헤어스타일리스트양성과정,031-378-8882,18136,중앙동,경기도 오산시 오산동 874-5번지 용현빌딩 4층 일부,"경기도 오산시 오산로 247, 4층(일부) (오산동)",37.14917138,127.0682814
오산시,오산동,학교교과교습학원,중앙해법보습학원,김영기,국수사과초등,031-375-1751,18136,중앙동,경기도 오산시 오산동 861-7번지 세종학원 2층,경기도 오산시 성호새싹길 11 2층 (오산동),37.14981014,127.0700267
오산시,오산동,학교교과교습학원,에듀탑보습학원,조정희,"국,수,사,과",031-374-2196,18134,중앙동,경기도 오산시 오산동 919-17번지 403호,경기도 오산시 운암로 113 403호 (오산동),37.15613973,127.0779687
오산시,오산동,평생직업교육학원,오산간호학원,지숙영,간호조무사,031-375-6625,18136,중앙동,경기도 오산시 오산동 874-5번지 용현빌딩 5층,"경기도 오산시 오산로 247, 5층 (오산동)",37.14917138,127.0682814
오산시,오산동,학교교과교습학원,셀파우등생교실운천학원,홍서옥,초등사고력수학,,18134,중앙동,경기도 오산시 오산동 919-3번지 201호,"경기도 오산시 운암로 117, 201호 (오산동)",37.156527,127.0782506
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"국어공부와락/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,에듀메카학원,양동연,중등종합,031-375-6868,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 6층,"경기도 오산시 운천로 74, 화성프라자 6층 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,중앙해법보습학원,김영기,고등영어,031-375-1751,18136,중앙동,경기도 오산시 오산동 861-7번지 세종학원 2층,경기도 오산시 성호새싹길 11 2층 (오산동),37.14981014,127.0700267
오산시,오산동,학교교과교습학원,오산세움학원,김미란,영어초등,031-373-9643,18129,중앙동,경기도 오산시 오산동 486-5번지 신세대학원 2층,경기도 오산시 성산새싹길 22 2층 (오산동),37.15086658,127.0659978
오산시,오산동,학교교과교습학원,어린음악대운산학원,차기환최원실,드럼,031-375-3555,18134,중앙동,경기도 오산시 오산동 260-1번지 청강빌딩 501호,"경기도 오산시 운천로 89, 청강빌딩 501 (오산동)",37.15058256,127.0742823
오산시,오산동,학교교과교습학원,경기독서스피치학원,정윤희,독서스피치(초등),031-373-8544,18134,중앙동,경기도 오산시 오산동 260-1번지 청강빌딩 5층 일부,"경기도 오산시 운천로 89, 5층 일부 (오산동)",37.15058256,127.0742823
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,중식조리기능사,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"국어공부와락2/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,이토피아어학원,엄수빈,영어,,18134,중앙동,경기도 오산시 오산동 919-16번지 드림아이유치원,"경기도 오산시 운천로165번길 11 (오산동, 드림아이유치원)",37.15633813,127.0776988
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"한국사/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"영어아이리스닝/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"영어공부와락 단과/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,오르프뮤직센터학원,김혜영,피아노,031-375-8533,18134,중앙동,경기도 오산시 오산동 260-1번지 청강빌딩 3층,"경기도 오산시 운천로 89, 3층 (오산동)",37.15058256,127.0742823
오산시,오산동,학교교과교습학원,이보영의토킹클럽오산어학원,(주)에이원앤,고급,031-372-0589,18133,중앙동,경기도 오산시 오산동 925-13번지 웰리스타워 401호402호,경기도 오산시 성호대로 127 웰리스타워 401호402호 (오산동),37.14895089,127.0755528
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,전문제과제빵인양성과정,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,학교교과교습학원,열린음악학원,김정숙,체르니100,031-377-7288,18133,중앙동,경기도 오산시 오산동 925-12번지 거성프라자 503호,"경기도 오산시 운암로 37, 거성프라자 503 (오산동)",37.14964442,127.0760037
오산시,오산동,학교교과교습학원,다인공예학원,이상미,"천연비누,화장품",031-377-5157,18135,중앙동,경기도 오산시 오산동 865-1번지 상가201호 일부,"경기도 오산시 경기대로 289, 상가201호 일부 (오산동)",37.15072731,127.0733032
오산시,오산동,학교교과교습학원,소리숲음악학원,민하림,피아노(체르니100),031-373-4113,18129,중앙동,경기도 오산시 오산동 532-2번지 최인숙피아노 2층,경기도 오산시 성산새싹길 6 2층 (오산동),37.14958726,127.0656928
오산시,오산동,학교교과교습학원,파드샤이화발레학원,신진희,입시반(1~7강좌),031-373-9762,18133,중앙동,경기도 오산시 오산동 925-1번지 603호604호,경기도 오산시 운천로 78 603호604호 (오산동),37.14967221,127.0747543
오산시,오산동,학교교과교습학원,가온누리학원,문주남,수학중등,031-372-5622,18133,중앙동,경기도 오산시 오산동 925-1번지 운암프라자3차 502호,경기도 오산시 운천로 78 운암프라자3차 502호 (오산동),37.14967221,127.0747543
오산시,오산동,학교교과교습학원,파드샤이화발레학원,신진희,5/7강좌,031-373-9762,18133,중앙동,경기도 오산시 오산동 925-1번지 603호604호,경기도 오산시 운천로 78 603호604호 (오산동),37.14967221,127.0747543
오산시,오산동,학교교과교습학원,셀파우등생교실운천학원,홍서옥,초등 국/수/바/슬/즐,,18134,중앙동,경기도 오산시 오산동 919-3번지 201호,"경기도 오산시 운암로 117, 201호 (오산동)",37.156527,127.0782506
오산시,오산동,학교교과교습학원,째즈앤클래식실용음악학원,,"바이올린, 챌로, 플룻",031-375-0935,18134,중앙동,경기도 오산시 오산동 919-17번지 406호,경기도 오산시 운암로 113 406호 (오산동),37.15613973,127.0779687
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"영어아이그래머/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,에듀메카학원,양동연,고등3종합,031-375-6868,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 6층,"경기도 오산시 운천로 74, 화성프라자 6층 (오산동)",37.14925775,127.0747201
오산시,오산동,평생직업교육학원,손진우미용학원,손용우,중급헤어미용사양성과정,031-378-8882,18136,중앙동,경기도 오산시 오산동 874-5번지 용현빌딩 4층 일부,"경기도 오산시 오산로 247, 4층(일부) (오산동)",37.14917138,127.0682814
오산시,오산동,학교교과교습학원,중앙해법보습학원,김영기,중등영어,031-375-1751,18136,중앙동,경기도 오산시 오산동 861-7번지 세종학원 2층,경기도 오산시 성호새싹길 11 2층 (오산동),37.14981014,127.0700267
오산시,오산동,학교교과교습학원,윤선생영어숲어학보습학원,문정숙,영어/원어민,031-374-0589,18134,중앙동,경기도 오산시 오산동 910-3번지 상진프라자 3층,경기도 오산시 운천로 81 3층 (오산동),37.14995184,127.074248
오산시,오산동,학교교과교습학원,대일컴퓨터학원,정미화,"워드,컴활,ITQ,전산회계",031-375-3557,18136,중앙동,경기도 오산시 오산동 324-22번지 대일학원,"경기도 오산시 시장58번길 6 (오산동,대일학원)",37.15391896,127.0699515
오산시,오산동,학교교과교습학원,대일컴퓨터학원,정미화,그래픽(일반),031-375-3557,18136,중앙동,경기도 오산시 오산동 324-22번지 대일학원,"경기도 오산시 시장58번길 6 (오산동,대일학원)",37.15391896,127.0699515
오산시,오산동,학교교과교습학원,금강미술학원,박애란,중급,031-376-7377,18134,중앙동,경기도 오산시 오산동 917-2번지 금강미술학원 2층,경기도 오산시 운암로 125 2층 (오산동),37.15711256,127.0784425
오산시,오산동,학교교과교습학원,소리숲음악학원,민하림,기타(중급),031-373-4113,18129,중앙동,경기도 오산시 오산동 532-2번지 최인숙피아노 2층,경기도 오산시 성산새싹길 6 2층 (오산동),37.14958726,127.0656928
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,제빵(동포기술교육),031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,에듀탑보습학원,조정희,수학(중등),031-374-2196,18134,중앙동,경기도 오산시 오산동 919-17번지 403호,경기도 오산시 운암로 113 403호 (오산동),37.15613973,127.0779687
오산시,오산동,학교교과교습학원,쎈수학러닝센터쎈영수학원,송시현,영어수학(고등기본),031-375-0234,18134,중앙동,경기도 오산시 오산동 262-7번지 마루빌딩 201호,"경기도 오산시 운천로 95, 201호 (오산동)",37.15116824,127.0742829
오산시,오산동,학교교과교습학원,보성입시학원,,고등3,031-375-1334,18129,중앙동,"경기도 오산시 오산동 613-3번지 운산빌딩 2층, 3층 일부","경기도 오산시 성호대로 25, 2층, 3층 일부 (오산동, 운산빌딩)",37.14956107,127.0640831
오산시,오산동,학교교과교습학원,와와학습코칭학원,(주)동화세상에듀코,국영수사과(초중단과),,18133,중앙동,경기도 오산시 오산동 925-11번지,"경기도 오산시 운암로 35, 303~304 (오산동)",37.14941916,127.0760035
오산시,오산동,학교교과교습학원,와와학습코칭학원,(주)동화세상에듀코,국영수사과(초등단과),,18133,중앙동,경기도 오산시 오산동 925-11번지,"경기도 오산시 운암로 35, 303~304 (오산동)",37.14941916,127.0760035
오산시,오산동,평생직업교육학원,스타가요학원,박화숙,노래,,18136,중앙동,경기도 오산시 오산동 858-16번지 동양당 2층 일부,"경기도 오산시 오산로 253, 2층(일부) (오산동)",37.14953179,127.0682817
오산시,오산동,학교교과교습학원,해인미술학원,김정연,미술유아유치부,031-377-6884,18133,중앙동,경기도 오산시 오산동 925-12번지 거성프라자 501호,"경기도 오산시 운암로 37, 거성프라자 501호 (오산동)",37.14964442,127.0760037
오산시,오산동,학교교과교습학원,오산정상어학학원,이연숙,영어유치부,031-377-0533,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 8층,경기도 오산시 운천로 74 화성프라자 8층 (오산동),37.14925775,127.0747201
오산시,오산동,학교교과교습학원,스터디위드독서실,이설희,일권,031-374-0910,18133,중앙동,"경기도 오산시 오산동 925-1번지 운암프라자3차 701호,702호(일부)","경기도 오산시 운천로 78, 운암프라자3차 701호,702호(일부) (오산동)",37.14967221,127.0747543
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,스쿨수학2/초등,031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,외대어학원오산분원학원,최현영,일반회화일어,031-377-7105,18133,중앙동,경기도 오산시 오산동 925-5번지 월드타워 601호.602호,경기도 오산시 성호대로 121 월드타워 601호.602호(오산동),37.14897837,127.0748099
오산시,오산동,학교교과교습학원,에듀메카학원,양동연,고등1종합,031-375-6868,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 6층,"경기도 오산시 운천로 74, 화성프라자 6층 (오산동)",37.14925775,127.0747201
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,일식/복어조리기능사,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,ITQ마스터자격취득,031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,제빵실기향상(식빵),031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,운암모짜르트음악학원,장홍섭,피아노고급,031-377-0545,18134,중앙동,경기도 오산시 오산동 919-17번지 205호,경기도 오산시 운암로 113 205호 (오산동),37.15613973,127.0779687
오산시,오산동,학교교과교습학원,다인공예학원,이상미,한지공예,031-377-5157,18135,중앙동,경기도 오산시 오산동 865-1번지 상가201호 일부,"경기도 오산시 경기대로 289, 상가201호 일부 (오산동)",37.15072731,127.0733032
오산시,오산동,학교교과교습학원,보성입시학원,,고등2,031-375-1334,18129,중앙동,"경기도 오산시 오산동 613-3번지 운산빌딩 2층, 3층 일부","경기도 오산시 성호대로 25, 2층, 3층 일부 (오산동, 운산빌딩)",37.14956107,127.0640831
오산시,오산동,학교교과교습학원,소리숲음악학원,민하림,피아노(A),031-373-4113,18129,중앙동,경기도 오산시 오산동 532-2번지 최인숙피아노 2층,경기도 오산시 성산새싹길 6 2층 (오산동),37.14958726,127.0656928
오산시,오산동,학교교과교습학원,소리숲음악학원,민하림,기타(기초),031-373-4113,18129,중앙동,경기도 오산시 오산동 532-2번지 최인숙피아노 2층,경기도 오산시 성산새싹길 6 2층 (오산동),37.14958726,127.0656928
오산시,오산동,학교교과교습학원,스터디위드독서실,이설희,월권,031-374-0910,18133,중앙동,"경기도 오산시 오산동 925-1번지 운암프라자3차 701호,702호(일부)","경기도 오산시 운천로 78, 운암프라자3차 701호,702호(일부) (오산동)",37.14967221,127.0747543
오산시,오산동,평생직업교육학원,손진우미용학원,손용우,헤어구직자 양성과정,031-378-8882,18136,중앙동,경기도 오산시 오산동 874-5번지 용현빌딩 4층 일부,"경기도 오산시 오산로 247, 4층(일부) (오산동)",37.14917138,127.0682814
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,샌드위치브런치케익,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,제과제빵기능사이론실기취득과정,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,전문조리인양성과정,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,"조리마스터과정(출장,분식)",031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,학교교과교습학원,열린음악학원,김정숙,바이엘,031-377-7288,18133,중앙동,경기도 오산시 오산동 925-12번지 거성프라자 503호,"경기도 오산시 운암로 37, 거성프라자 503 (오산동)",37.14964442,127.0760037
오산시,오산동,평생직업교육학원,디엔엠직업전문학원,서순영,ITQ엑셀자격취득,031-376-0355,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 701호,"경기도 오산시 운천로 74, 화성프라자 701호 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,다인공예학원,이상미,캘리그라피,031-377-5157,18135,중앙동,경기도 오산시 오산동 865-1번지 상가201호 일부,"경기도 오산시 경기대로 289, 상가201호 일부 (오산동)",37.15072731,127.0733032
오산시,오산동,학교교과교습학원,아이디미술음악학원,김충원이은향정순심,성인,031-372-9059,18133,중앙동,경기도 오산시 오산동 925-1번지 운암프라자3차 602호,경기도 오산시 운천로 78 운암프라자 3차 602호 (오산동),37.14967221,127.0747543
오산시,오산동,학교교과교습학원,쎈수학러닝센터쎈영수학원,송시현,영어수학(중등기본),031-375-0234,18134,중앙동,경기도 오산시 오산동 262-7번지 마루빌딩 201호,"경기도 오산시 운천로 95, 201호 (오산동)",37.15116824,127.0742829
오산시,오산동,학교교과교습학원,에듀탑보습학원,조정희,수학(고등),031-374-2196,18134,중앙동,경기도 오산시 오산동 919-17번지 403호,경기도 오산시 운암로 113 403호 (오산동),37.15613973,127.0779687
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"한자/초,중,고",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"해피톡2/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"수학공부와락/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,JYT영어전문단과학원,전용태,수학중등,031-378-9700,18134,중앙동,경기도 오산시 오산동 910-6번지 신영학원 2층,"경기도 오산시 운천로 77, 2층 (오산동)",37.14964545,127.074304
오산시,오산동,학교교과교습학원,오산세움학원,김미란,영어중1,031-373-9643,18129,중앙동,경기도 오산시 오산동 486-5번지 신세대학원 2층,경기도 오산시 성산새싹길 22 2층 (오산동),37.15086658,127.0659978
오산시,오산동,학교교과교습학원,가온누리학원,문주남,수학초등,031-372-5622,18133,중앙동,경기도 오산시 오산동 925-1번지 운암프라자3차 502호,경기도 오산시 운천로 78 운암프라자3차 502호 (오산동),37.14967221,127.0747543
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,조리이론수업,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,학교교과교습학원,쎈수학러닝센터쎈영수학원,송시현,영어수학(초등기초),031-375-0234,18134,중앙동,경기도 오산시 오산동 262-7번지 마루빌딩 201호,"경기도 오산시 운천로 95, 201호 (오산동)",37.15116824,127.0742829
오산시,오산동,학교교과교습학원,눈높이러닝센터운암학원,주식회사대교,"사회플러스온/초,중",031-374-9099,18134,중앙동,경기도 오산시 오산동 919-4번지 성환 2층,"경기도 오산시 운암로 115, 2층 (오산동, 성환)",37.15641893,127.0781716
오산시,오산동,학교교과교습학원,에듀메카학원,양동연,고등2종합,031-375-6868,18133,중앙동,경기도 오산시 오산동 925-3번지 화성프라자 6층,"경기도 오산시 운천로 74, 화성프라자 6층 (오산동)",37.14925775,127.0747201
오산시,오산동,학교교과교습학원,중앙해법보습학원,김영기,중등수학,031-375-1751,18136,중앙동,경기도 오산시 오산동 861-7번지 세종학원 2층,경기도 오산시 성호새싹길 11 2층 (오산동),37.14981014,127.0700267
오산시,오산동,학교교과교습학원,가온누리학원,문주남,영어초등,031-372-5622,18133,중앙동,경기도 오산시 오산동 925-1번지 운암프라자3차 502호,경기도 오산시 운천로 78 운암프라자3차 502호 (오산동),37.14967221,127.0747543
오산시,오산동,평생직업교육학원,오산호텔요리제과제빵학원,서순영,분식조리실무과정,031-378-7271,18137,중앙동,경기도 오산시 오산동 881-7번지 동양프라자 801호802호803호,경기도 오산시 오산로 199 동양프라자 801호802호803호 (오산동),37.14461209,127.068255
오산시,오산동,학교교과교습학원,다인공예학원,이상미,클레이아트,031-377-5157,18135,중앙동,경기도 오산시 오산동 865-1번지 상가201호 일부,"경기도 오산시 경기대로 289, 상가201호 일부 (오산동)",37.15072731,127.0733032
오산시,오산동,학교교과교습학원,금강미술학원,박애란,미술초급,031-376-7377,18134,중앙동,경기도 오산시 오산동 917-2번지 금강미술학원 2층,경기도 오산시 운암로 125 2층 (오산동),37.15711256,127.0784425
오산시,오산동,학교교과교습학원,아이디미술음악학원,김충원이은향정순심,고급,031-372-9059,18133,중앙동,경기도 오산시 오산동 925-1번지 운암프라자3차 602호,경기도 오산시 운천로 78 운암프라자 3차 602호 (오산동),37.14967221,127.0747543
