,lat1,lat2,long1,long2,val
2242,127.0506655,127.0517863,37.15277601,37.15368167,
2243,127.0506601,127.051781,37.1536774,37.15458306,
2244,127.0506548,127.0517756,37.1545788,37.15548445,
2245,127.0506495,127.0517703,37.15548019,37.15638584,
2246,127.0506441,127.051765,37.15638158,37.15728723,
2247,127.0506388,127.0517597,37.15728297,37.15818863,
2248,127.0506335,127.0517543,37.15818436,37.15909002,
2249,127.0506281,127.051749,37.15908575,37.15999141,
2250,127.0506228,127.0517437,37.15998714,37.1608928,
2251,127.0506175,127.0517384,37.16088853,37.16179419,
2252,127.0506121,127.0517331,37.16178992,37.16269558,
2253,127.0506068,127.0517277,37.16269131,37.16359697,
2254,127.0506014,127.0517224,37.1635927,37.16449836,
2255,127.0505961,127.0517171,37.16449409,37.16539975,
2256,127.0505908,127.0517118,37.16539548,37.16630114,
2257,127.0505854,127.0517064,37.16629687,37.16720253,
2258,127.0505801,127.0517011,37.16719826,37.16810392,
2259,127.0505748,127.0516958,37.16809965,37.16900531,
2260,127.0505694,127.0516905,37.16900104,37.1699067,
2261,127.0505641,127.0516851,37.16990243,37.17080809,8
2262,127.0505587,127.0516798,37.17080382,37.17170948,10
2263,127.0505534,127.0516745,37.17170521,37.17261087,12
2264,127.0505481,127.0516692,37.1726066,37.17351226,
2265,127.0505427,127.0516638,37.17350799,37.17441365,
2266,127.0505374,127.0516585,37.17440938,37.17531503,
2267,127.0505321,127.0516532,37.17531077,37.17621642,56
2268,127.0505267,127.0516479,37.17621215,37.17711781,89
2269,127.0505214,127.0516425,37.17711354,37.1780192,85
2270,127.050516,127.0516372,37.17801493,37.17892059,
2271,127.0505107,127.0516319,37.17891632,37.17982198,58
2272,127.0505054,127.0516265,37.17981771,37.18072336,36
2273,127.0505,127.0516212,37.18071909,37.18162475,
2274,127.0504947,127.0516159,37.18162048,37.18252614,
2275,127.0504893,127.0516106,37.18252187,37.18342753,
2276,127.050484,127.0516052,37.18342326,37.18432891,
2277,127.0504786,127.0515999,37.18432464,37.1852303,
2278,127.0504733,127.0515946,37.18522603,37.18613169,
2279,127.050468,127.0515892,37.18612742,37.18703307,
2280,127.0504626,127.0515839,37.1870288,37.18793446,
2281,127.0504573,127.0515786,37.18793019,37.18883585,
2282,127.0504519,127.0515733,37.18883158,37.18973723,
2283,127.0504466,127.0515679,37.18973296,37.19063862,
2284,127.0504412,127.0515626,37.19063435,37.19154001,
2285,127.0504359,127.0515573,37.19153574,37.19244139,0
2286,127.0504306,127.0515519,37.19243712,37.19334278,
2287,127.0504252,127.0515466,37.19333851,37.19424416,
2288,127.0504199,127.0515413,37.19423989,37.19514555,
2289,127.0504145,127.0515359,37.19514128,37.19604693,
2290,127.0504092,127.0515306,37.19604266,37.19694832,
2291,127.0519298,127.0530503,37.12934404,37.13024968,
2292,127.0519245,127.053045,37.13024543,37.13115108,
2293,127.0519192,127.0530397,37.13114683,37.13205247,
2294,127.0519139,127.0530344,37.13204822,37.13295387,
2295,127.0519086,127.0530291,37.13294962,37.13385526,
2296,127.0519033,127.0530238,37.13385101,37.13475666,
2297,127.051898,127.0530185,37.13475241,37.13565805,
2298,127.0518926,127.0530132,37.1356538,37.13655945,
2299,127.0518873,127.0530079,37.1365552,37.13746084,
2300,127.051882,127.0530026,37.13745659,37.13836224,
2301,127.0518767,127.0529973,37.13835799,37.13926363,0
2302,127.0518714,127.052992,37.13925938,37.14016503,48
2303,127.0518661,127.0529867,37.14016077,37.14106642,108
2304,127.0518607,127.0529814,37.14106217,37.14196781,36
2305,127.0518554,127.0529761,37.14196356,37.14286921,
2306,127.0518501,127.0529708,37.14286496,37.1437706,
2307,127.0518448,127.0529655,37.14376635,37.14467199,
2308,127.0518395,127.0529602,37.14466774,37.14557339,
2309,127.0518341,127.0529549,37.14556914,37.14647478,6
2310,127.0518288,127.0529496,37.14647053,37.14737617,
2311,127.0518235,127.0529442,37.14737192,37.14827757,
2312,127.0518182,127.0529389,37.14827331,37.14917896,
2313,127.0518129,127.0529336,37.14917471,37.15008035,
2314,127.0518076,127.0529283,37.1500761,37.15098174,
2315,127.0518022,127.052923,37.15097749,37.15188314,
2316,127.0517969,127.0529177,37.15187888,37.15278453,
2317,127.0517916,127.0529124,37.15278028,37.15368592,
2318,127.0517863,127.0529071,37.15368167,37.15458731,
2319,127.051781,127.0529018,37.15458306,37.15548871,
2320,127.0517756,127.0528965,37.15548445,37.1563901,
2321,127.0517703,127.0528912,37.15638584,37.15729149,
2322,127.051765,127.0528859,37.15728723,37.15819288,
2323,127.0517597,127.0528806,37.15818863,37.15909427,
2324,127.0517543,127.0528752,37.15909002,37.15999566,
2325,127.051749,127.0528699,37.15999141,37.16089705,
2326,127.0517437,127.0528646,37.1608928,37.16179844,
2327,127.0517384,127.0528593,37.16179419,37.16269983,
2328,127.0517331,127.052854,37.16269558,37.16360123,
2329,127.0517277,127.0528487,37.16359697,37.16450262,
2330,127.0517224,127.0528434,37.16449836,37.16540401,
2331,127.0517171,127.0528381,37.16539975,37.1663054,
2332,127.0517118,127.0528328,37.16630114,37.16720679,
2333,127.0517064,127.0528275,37.16720253,37.16810818,
2334,127.0517011,127.0528221,37.16810392,37.16900957,
2335,127.0516958,127.0528168,37.16900531,37.16991096,
2336,127.0516905,127.0528115,37.1699067,37.17081235,
2337,127.0516851,127.0528062,37.17080809,37.17171373,
2338,127.0516798,127.0528009,37.17170948,37.17261512,
2339,127.0516745,127.0527956,37.17261087,37.17351651,89
2340,127.0516692,127.0527903,37.17351226,37.1744179,33
2341,127.0516638,127.052785,37.17441365,37.17531929,
2342,127.0516585,127.0527796,37.17531503,37.17622068,102
2343,127.0516532,127.0527743,37.17621642,37.17712207,56
2344,127.0516479,127.052769,37.17711781,37.17802346,83
2345,127.0516425,127.0527637,37.1780192,37.17892484,
2346,127.0516372,127.0527584,37.17892059,37.17982623,42
2347,127.0516319,127.0527531,37.17982198,37.18072762,
2348,127.0516265,127.0527478,37.18072336,37.18162901,
2349,127.0516212,127.0527425,37.18162475,37.1825304,
2350,127.0516159,127.0527371,37.18252614,37.18343178,
2351,127.0516106,127.0527318,37.18342753,37.18433317,
2352,127.0516052,127.0527265,37.18432891,37.18523456,
2353,127.0515999,127.0527212,37.1852303,37.18613595,
2354,127.0515946,127.0527159,37.18613169,37.18703733,
2355,127.0515892,127.0527106,37.18703307,37.18793872,
2356,127.0515839,127.0527052,37.18793446,37.18884011,
2357,127.0515786,127.0526999,37.18883585,37.18974149,
2358,127.0515733,127.0526946,37.18973723,37.19064288,
2359,127.0515679,127.0526893,37.19063862,37.19154427,
2360,127.0515626,127.052684,37.19154001,37.19244565,0
2361,127.0515573,127.0526787,37.19244139,37.19334704,0
2362,127.0515519,127.0526733,37.19334278,37.19424842,
2363,127.0515466,127.052668,37.19424416,37.19514981,
2364,127.0515413,127.0526627,37.19514555,37.19605119,
2365,127.0515359,127.0526574,37.19604693,37.19695258,
2366,127.0515306,127.0526521,37.19694832,37.19785397,
2367,127.053045,127.0541655,37.13115108,37.13205671,
2368,127.0530397,127.0541602,37.13205247,37.13295811,
2369,127.0530344,127.0541549,37.13295387,37.1338595,
2370,127.0530291,127.0541497,37.13385526,37.1347609,
2371,127.0530238,127.0541444,37.13475666,37.13566229,
2372,127.0530185,127.0541391,37.13565805,37.13656369,
2373,127.0530132,127.0541338,37.13655945,37.13746508,
2374,127.0530079,127.0541285,37.13746084,37.13836648,
2375,127.0530026,127.0541232,37.13836224,37.13926787,0
2376,127.0529973,127.0541179,37.13926363,37.14016927,16
2377,127.052992,127.0541126,37.14016503,37.14107066,0
2378,127.0529867,127.0541073,37.14106642,37.14197205,
2379,127.0529814,127.054102,37.14196781,37.14287345,
2380,127.0529761,127.0540968,37.14286921,37.14377484,
2381,127.0529708,127.0540915,37.1437706,37.14467624,
2382,127.0529655,127.0540862,37.14467199,37.14557763,
2383,127.0529602,127.0540809,37.14557339,37.14647902,
2384,127.0529549,127.0540756,37.14647478,37.14738042,
2385,127.0529496,127.0540703,37.14737617,37.14828181,
2386,127.0529442,127.054065,37.14827757,37.1491832,
2387,127.0529389,127.0540597,37.14917896,37.15008459,
2388,127.0529336,127.0540544,37.15008035,37.15098599,
2389,127.0529283,127.0540491,37.15098174,37.15188738,
2390,127.052923,127.0540438,37.15188314,37.15278877,
2391,127.0529177,127.0540385,37.15278453,37.15369016,
2392,127.0529124,127.0540332,37.15368592,37.15459156,
2393,127.0529071,127.054028,37.15458731,37.15549295,0
2394,127.0529018,127.0540227,37.15548871,37.15639434,12
2395,127.0528965,127.0540174,37.1563901,37.15729573,7
2396,127.0528912,127.0540121,37.15729149,37.15819712,0
2397,127.0528859,127.0540068,37.15819288,37.15909851,0
2398,127.0528806,127.0540015,37.15909427,37.15999991,88
2399,127.0528752,127.0539962,37.15999566,37.1609013,8
2400,127.0528699,127.0539909,37.16089705,37.16180269,0
2401,127.0528646,127.0539856,37.16179844,37.16270408,7
2402,127.0528593,127.0539803,37.16269983,37.16360547,8
2403,127.052854,127.053975,37.16360123,37.16450686,
2404,127.0528487,127.0539697,37.16450262,37.16540825,
2405,127.0528434,127.0539644,37.16540401,37.16630964,
2406,127.0528381,127.0539591,37.1663054,37.16721103,
2407,127.0528328,127.0539538,37.16720679,37.16811242,
2408,127.0528275,127.0539485,37.16810818,37.16901381,
2409,127.0528221,127.0539432,37.16900957,37.1699152,
2410,127.0528168,127.0539379,37.16991096,37.17081659,
2411,127.0528115,127.0539326,37.17081235,37.17171798,46
2412,127.0528062,127.0539273,37.17171373,37.17261937,148
2413,127.0528009,127.053922,37.17261512,37.17352076,
2414,127.0527956,127.0539167,37.17351651,37.17442215,
2415,127.0527903,127.0539114,37.1744179,37.17532354,
2416,127.052785,127.0539061,37.17531929,37.17622493,42
2417,127.0527796,127.0539008,37.17622068,37.17712631,9
2418,127.0527743,127.0538955,37.17712207,37.1780277,7
2419,127.052769,127.0538902,37.17802346,37.17892909,
2420,127.0527637,127.0538849,37.17892484,37.17983048,
2421,127.0527584,127.0538796,37.17982623,37.18073187,
2422,127.0527531,127.0538743,37.18072762,37.18163326,
2423,127.0527478,127.053869,37.18162901,37.18253464,
2424,127.0527425,127.0538637,37.1825304,37.18343603,
2425,127.0527371,127.0538584,37.18343178,37.18433742,
2426,127.0527318,127.0538531,37.18433317,37.18523881,
2427,127.0527265,127.0538478,37.18523456,37.18614019,
2428,127.0527212,127.0538425,37.18613595,37.18704158,
2429,127.0527159,127.0538372,37.18703733,37.18794297,
2430,127.0527106,127.0538319,37.18793872,37.18884435,
2431,127.0527052,127.0538266,37.18884011,37.18974574,
2432,127.0526999,127.0538213,37.18974149,37.19064713,
2433,127.0526946,127.053816,37.19064288,37.19154851,0
2434,127.0526893,127.0538107,37.19154427,37.1924499,11
2435,127.052684,127.0538054,37.19244565,37.19335129,
2436,127.0526787,127.0538001,37.19334704,37.19425267,
2437,127.0526733,127.0537948,37.19424842,37.19515406,
2438,127.052668,127.0537895,37.19514981,37.19605544,
2439,127.0526627,127.0537842,37.19605119,37.19695683,
2440,127.0526574,127.0537789,37.19695258,37.19785822,
2441,127.0541655,127.0552861,37.13205671,37.13296234,
2442,127.0541602,127.0552808,37.13295811,37.13386373,
2443,127.0541549,127.0552755,37.1338595,37.13476513,
2444,127.0541497,127.0552702,37.1347609,37.13566652,
2445,127.0541444,127.055265,37.13566229,37.13656792,
2446,127.0541391,127.0552597,37.13656369,37.13746931,
2447,127.0541338,127.0552544,37.13746508,37.13837071,
2448,127.0541285,127.0552491,37.13836648,37.1392721,
2449,127.0541232,127.0552439,37.13926787,37.1401735,
2450,127.0541179,127.0552386,37.14016927,37.14107489,
2451,127.0541126,127.0552333,37.14107066,37.14197628,
2452,127.0541073,127.055228,37.14197205,37.14287768,
2453,127.054102,127.0552227,37.14287345,37.14377907,
2454,127.0540968,127.0552175,37.14377484,37.14468047,
2455,127.0540915,127.0552122,37.14467624,37.14558186,
2456,127.0540862,127.0552069,37.14557763,37.14648325,
2457,127.0540809,127.0552016,37.14647902,37.14738465,
2458,127.0540756,127.0551964,37.14738042,37.14828604,
2459,127.0540703,127.0551911,37.14828181,37.14918743,
2460,127.054065,127.0551858,37.1491832,37.15008883,
2461,127.0540597,127.0551805,37.15008459,37.15099022,
2462,127.0540544,127.0551752,37.15098599,37.15189161,
2463,127.0540491,127.05517,37.15188738,37.152793,
2464,127.0540438,127.0551647,37.15278877,37.1536944,
2465,127.0540385,127.0551594,37.15369016,37.15459579,0
2466,127.0540332,127.0551541,37.15459156,37.15549718,0
2467,127.054028,127.0551488,37.15549295,37.15639857,8
2468,127.0540227,127.0551435,37.15639434,37.15729996,6
2469,127.0540174,127.0551383,37.15729573,37.15820136,0
2470,127.0540121,127.055133,37.15819712,37.15910275,14
2471,127.0540068,127.0551277,37.15909851,37.16000414,8
2472,127.0540015,127.0551224,37.15999991,37.16090553,52
2473,127.0539962,127.0551171,37.1609013,37.16180692,66
2474,127.0539909,127.0551119,37.16180269,37.16270831,96
2475,127.0539856,127.0551066,37.16270408,37.1636097,31
2476,127.0539803,127.0551013,37.16360547,37.16451109,33
2477,127.053975,127.055096,37.16450686,37.16541248,
2478,127.0539697,127.0550907,37.16540825,37.16631388,
2479,127.0539644,127.0550854,37.16630964,37.16721527,
2480,127.0539591,127.0550802,37.16721103,37.16811666,
2481,127.0539538,127.0550749,37.16811242,37.16901805,
2482,127.0539485,127.0550696,37.16901381,37.16991944,
2483,127.0539432,127.0550643,37.1699152,37.17082083,46
2484,127.0539379,127.055059,37.17081659,37.17172221,71
2485,127.0539326,127.0550537,37.17171798,37.1726236,
2486,127.0539273,127.0550484,37.17261937,37.17352499,
2487,127.053922,127.0550432,37.17352076,37.17442638,
2488,127.0539167,127.0550379,37.17442215,37.17532777,0
2489,127.0539114,127.0550326,37.17532354,37.17622916,0
2490,127.0539061,127.0550273,37.17622493,37.17713055,21
2491,127.0539008,127.055022,37.17712631,37.17803194,16
2492,127.0538955,127.0550167,37.1780277,37.17893333,
2493,127.0538902,127.0550114,37.17892909,37.17983472,
2494,127.0538849,127.0550062,37.17983048,37.1807361,
2495,127.0538796,127.0550009,37.18073187,37.18163749,
2496,127.0538743,127.0549956,37.18163326,37.18253888,
2497,127.053869,127.0549903,37.18253464,37.18344027,
2498,127.0538637,127.054985,37.18343603,37.18434166,
2499,127.0538584,127.0549797,37.18433742,37.18524304,
2500,127.0538531,127.0549744,37.18523881,37.18614443,
2501,127.0538478,127.0549691,37.18614019,37.18704582,
2502,127.0538425,127.0549638,37.18704158,37.1879472,
2503,127.0538372,127.0549586,37.18794297,37.18884859,
2504,127.0538319,127.0549533,37.18884435,37.18974998,
2505,127.0538266,127.054948,37.18974574,37.19065137,
2506,127.0538213,127.0549427,37.19064713,37.19155275,0
2507,127.053816,127.0549374,37.19154851,37.19245414,
2508,127.0538107,127.0549321,37.1924499,37.19335552,
2509,127.0538054,127.0549268,37.19335129,37.19425691,
2510,127.0538001,127.0549215,37.19425267,37.1951583,0
2511,127.0537948,127.0549162,37.19515406,37.19605968,0
2512,127.0537895,127.0549109,37.19605544,37.19696107,
2513,127.0537842,127.0549056,37.19695683,37.19786245,
2514,127.0552861,127.0564066,37.13296234,37.13386795,
2515,127.0552808,127.0564014,37.13386373,37.13476935,
2516,127.0552755,127.0563961,37.13476513,37.13567074,
2517,127.0552702,127.0563908,37.13566652,37.13657214,
2518,127.055265,127.0563856,37.13656792,37.13747353,
2519,127.0552597,127.0563803,37.13746931,37.13837493,
2520,127.0552544,127.0563751,37.13837071,37.13927632,
2521,127.0552491,127.0563698,37.1392721,37.14017772,
2522,127.0552439,127.0563645,37.1401735,37.14107911,
2523,127.0552386,127.0563593,37.14107489,37.1419805,
2524,127.0552333,127.056354,37.14197628,37.1428819,
2525,127.055228,127.0563487,37.14287768,37.14378329,
2526,127.0552227,127.0563435,37.14377907,37.14468469,
2527,127.0552175,127.0563382,37.14468047,37.14558608,
2528,127.0552122,127.0563329,37.14558186,37.14648747,
2529,127.0552069,127.0563277,37.14648325,37.14738887,
2530,127.0552016,127.0563224,37.14738465,37.14829026,
2531,127.0551964,127.0563171,37.14828604,37.14919165,
2532,127.0551911,127.0563119,37.14918743,37.15009305,
2533,127.0551858,127.0563066,37.15008883,37.15099444,
2534,127.0551805,127.0563013,37.15099022,37.15189583,
2535,127.0551752,127.0562961,37.15189161,37.15279723,
2536,127.05517,127.0562908,37.152793,37.15369862,
2537,127.0551647,127.0562855,37.1536944,37.15460001,0
2538,127.0551594,127.0562803,37.15459579,37.1555014,12
2539,127.0551541,127.056275,37.15549718,37.15640279,0
2540,127.0551488,127.0562697,37.15639857,37.15730419,8
2541,127.0551435,127.0562645,37.15729996,37.15820558,9
2542,127.0551383,127.0562592,37.15820136,37.15910697,17
2543,127.055133,127.0562539,37.15910275,37.16000836,22
2544,127.0551277,127.0562487,37.16000414,37.16090975,39
2545,127.0551224,127.0562434,37.16090553,37.16181114,35
2546,127.0551171,127.0562381,37.16180692,37.16271254,134
2547,127.0551119,127.0562329,37.16270831,37.16361393,126
2548,127.0551066,127.0562276,37.1636097,37.16451532,76
2549,127.0551013,127.0562223,37.16451109,37.16541671,
2550,127.055096,127.056217,37.16541248,37.1663181,
2551,127.0550907,127.0562118,37.16631388,37.16721949,
2552,127.0550854,127.0562065,37.16721527,37.16812088,
2553,127.0550802,127.0562012,37.16811666,37.16902227,
2554,127.0550749,127.056196,37.16901805,37.16992366,
2555,127.0550696,127.0561907,37.16991944,37.17082505,
2556,127.0550643,127.0561854,37.17082083,37.17172644,
2557,127.055059,127.0561801,37.17172221,37.17262783,67
2558,127.0550537,127.0561749,37.1726236,37.17352922,135
2559,127.0550484,127.0561696,37.17352499,37.17443061,13
2560,127.0550432,127.0561643,37.17442638,37.175332,25
2561,127.0550379,127.0561591,37.17532777,37.17623339,18
2562,127.0550326,127.0561538,37.17622916,37.17713477,0
2563,127.0550273,127.0561485,37.17713055,37.17803616,6
2564,127.055022,127.0561432,37.17803194,37.17893755,
2565,127.0550167,127.056138,37.17893333,37.17983894,
2566,127.0550114,127.0561327,37.17983472,37.18074033,
2567,127.0550062,127.0561274,37.1807361,37.18164172,
2568,127.0550009,127.0561221,37.18163749,37.18254311,
2569,127.0549956,127.0561169,37.18253888,37.18344449,
2570,127.0549903,127.0561116,37.18344027,37.18434588,
2571,127.054985,127.0561063,37.18434166,37.18524727,
2572,127.0549797,127.056101,37.18524304,37.18614866,
2573,127.0549744,127.0560958,37.18614443,37.18705004,
2574,127.0549691,127.0560905,37.18704582,37.18795143,
2575,127.0549638,127.0560852,37.1879472,37.18885282,
2576,127.0549586,127.0560799,37.18884859,37.18975421,
2577,127.0549533,127.0560747,37.18974998,37.19065559,
2578,127.054948,127.0560694,37.19065137,37.19155698,
2579,127.0549427,127.0560641,37.19155275,37.19245837,
2580,127.0549374,127.0560588,37.19245414,37.19335975,
2581,127.0549321,127.0560535,37.19335552,37.19426114,0
2582,127.0549268,127.0560483,37.19425691,37.19516252,22
2583,127.0549215,127.056043,37.1951583,37.19606391,17
2584,127.0549162,127.0560377,37.19605968,37.1969653,
2585,127.0549109,127.0560324,37.19696107,37.19786668,
2586,127.0564172,127.0575377,37.13206516,37.13297076,
2587,127.0564119,127.0575325,37.13296655,37.13387216,
2588,127.0564066,127.0575272,37.13386795,37.13477355,
2589,127.0564014,127.057522,37.13476935,37.13567495,
2590,127.0563961,127.0575167,37.13567074,37.13657634,
2591,127.0563908,127.0575115,37.13657214,37.13747774,
2592,127.0563856,127.0575062,37.13747353,37.13837913,
2593,127.0563803,127.057501,37.13837493,37.13928053,
2594,127.0563751,127.0574957,37.13927632,37.14018192,
2595,127.0563698,127.0574905,37.14017772,37.14108332,
2596,127.0563645,127.0574852,37.14107911,37.14198471,
2597,127.0563593,127.05748,37.1419805,37.14288611,
2598,127.056354,127.0574747,37.1428819,37.1437875,
2599,127.0563487,127.0574695,37.14378329,37.1446889,
2600,127.0563435,127.0574642,37.14468469,37.14559029,
2601,127.0563382,127.057459,37.14558608,37.14649168,
2602,127.0563329,127.0574537,37.14648747,37.14739308,
2603,127.0563277,127.0574485,37.14738887,37.14829447,
2604,127.0563224,127.0574432,37.14829026,37.14919586,
2605,127.0563171,127.057438,37.14919165,37.15009726,
2606,127.0563119,127.0574327,37.15009305,37.15099865,
2607,127.0563066,127.0574275,37.15099444,37.15190004,
2608,127.0563013,127.0574222,37.15189583,37.15280144,
2609,127.0562961,127.0574169,37.15279723,37.15370283,
2610,127.0562908,127.0574117,37.15369862,37.15460422,0
2611,127.0562855,127.0574064,37.15460001,37.15550561,0
2612,127.0562803,127.0574012,37.1555014,37.15640701,0
2613,127.056275,127.0573959,37.15640279,37.1573084,9
2614,127.0562697,127.0573907,37.15730419,37.15820979,8
2615,127.0562645,127.0573854,37.15820558,37.15911118,0
2616,127.0562592,127.0573802,37.15910697,37.16001257,19
2617,127.0562539,127.0573749,37.16000836,37.16091396,0
2618,127.0562487,127.0573696,37.16090975,37.16181536,0
2619,127.0562434,127.0573644,37.16181114,37.16271675,
2620,127.0562381,127.0573591,37.16271254,37.16361814,
2621,127.0562329,127.0573539,37.16361393,37.16451953,49
2622,127.0562276,127.0573486,37.16451532,37.16542092,
2623,127.0562223,127.0573434,37.16541671,37.16632231,
2624,127.056217,127.0573381,37.1663181,37.1672237,
2625,127.0562118,127.0573329,37.16721949,37.16812509,
2626,127.0562065,127.0573276,37.16812088,37.16902648,0
2627,127.0562012,127.0573223,37.16902227,37.16992787,0
2628,127.056196,127.0573171,37.16992366,37.17082926,
2629,127.0561907,127.0573118,37.17082505,37.17173065,
2630,127.0561854,127.0573066,37.17172644,37.17263204,78
2631,127.0561801,127.0573013,37.17262783,37.17353343,118
2632,127.0561749,127.057296,37.17352922,37.17443482,0
2633,127.0561696,127.0572908,37.17443061,37.17533621,9
2634,127.0561643,127.0572855,37.175332,37.1762376,0
2635,127.0561591,127.0572803,37.17623339,37.17713899,
2636,127.0561538,127.057275,37.17713477,37.17804038,
2637,127.0561485,127.0572697,37.17803616,37.17894177,
2638,127.0561432,127.0572645,37.17893755,37.17984316,
2639,127.056138,127.0572592,37.17983894,37.18074454,
2640,127.0561327,127.057254,37.18074033,37.18164593,
2641,127.0561274,127.0572487,37.18164172,37.18254732,
2642,127.0561221,127.0572434,37.18254311,37.18344871,
2643,127.0561169,127.0572382,37.18344449,37.1843501,
2644,127.0561116,127.0572329,37.18434588,37.18525148,
2645,127.0561063,127.0572277,37.18524727,37.18615287,
2646,127.056101,127.0572224,37.18614866,37.18705426,
2647,127.0560958,127.0572171,37.18705004,37.18795565,
2648,127.0560905,127.0572119,37.18795143,37.18885703,
2649,127.0560852,127.0572066,37.18885282,37.18975842,0
2650,127.0560799,127.0572013,37.18975421,37.19065981,
2651,127.0560747,127.0571961,37.19065559,37.1915612,
2652,127.0560694,127.0571908,37.19155698,37.19246258,
2653,127.0560641,127.0571855,37.19245837,37.19336397,
2654,127.0560588,127.0571803,37.19335975,37.19426536,24
2655,127.0560535,127.057175,37.19426114,37.19516674,18
2656,127.0560483,127.0571698,37.19516252,37.19606813,16
2657,127.056043,127.0571645,37.19606391,37.19696951,
2658,127.0560377,127.0571592,37.1969653,37.1978709,
2659,127.057543,127.0586635,37.13206937,37.13297496,
2660,127.0575377,127.0586583,37.13297076,37.13387635,
2661,127.0575325,127.0586531,37.13387216,37.13477775,
2662,127.0575272,127.0586478,37.13477355,37.13567915,
2663,127.057522,127.0586426,37.13567495,37.13658054,
2664,127.0575167,127.0586374,37.13657634,37.13748194,
2665,127.0575115,127.0586321,37.13747774,37.13838333,
2666,127.0575062,127.0586269,37.13837913,37.13928473,
2667,127.057501,127.0586217,37.13928053,37.14018612,
2668,127.0574957,127.0586164,37.14018192,37.14108752,
2669,127.0574905,127.0586112,37.14108332,37.14198891,
2670,127.0574852,127.0586059,37.14198471,37.14289031,
2671,127.05748,127.0586007,37.14288611,37.1437917,
2672,127.0574747,127.0585955,37.1437875,37.14469309,
2673,127.0574695,127.0585902,37.1446889,37.14559449,
2674,127.0574642,127.058585,37.14559029,37.14649588,0
2675,127.057459,127.0585798,37.14649168,37.14739728,0
2676,127.0574537,127.0585745,37.14739308,37.14829867,0
2677,127.0574485,127.0585693,37.14829447,37.14920006,
2678,127.0574432,127.058564,37.14919586,37.15010146,
2679,127.057438,127.0585588,37.15009726,37.15100285,
2680,127.0574327,127.0585536,37.15099865,37.15190424,
2681,127.0574275,127.0585483,37.15190004,37.15280564,0
2682,127.0574222,127.0585431,37.15280144,37.15370703,0
2683,127.0574169,127.0585378,37.15370283,37.15460842,15
2684,127.0574117,127.0585326,37.15460422,37.15550981,6
2685,127.0574064,127.0585274,37.15550561,37.15641121,
2686,127.0574012,127.0585221,37.15640701,37.1573126,
2687,127.0573959,127.0585169,37.1573084,37.15821399,
2688,127.0573907,127.0585116,37.15820979,37.15911538,0
2689,127.0573854,127.0585064,37.15911118,37.16001677,0
2690,127.0573802,127.0585011,37.16001257,37.16091817,0
2691,127.0573749,127.0584959,37.16091396,37.16181956,0
2692,127.0573696,127.0584907,37.16181536,37.16272095,
2693,127.0573644,127.0584854,37.16271675,37.16362234,
2694,127.0573591,127.0584802,37.16361814,37.16452373,
2695,127.0573539,127.0584749,37.16451953,37.16542512,
2696,127.0573486,127.0584697,37.16542092,37.16632651,
2697,127.0573434,127.0584644,37.16632231,37.1672279,
2698,127.0573381,127.0584592,37.1672237,37.16812929,
2699,127.0573329,127.058454,37.16812509,37.16903068,9
2700,127.0573276,127.0584487,37.16902648,37.16993207,16
2701,127.0573223,127.0584435,37.16992787,37.17083347,
2702,127.0573171,127.0584382,37.17082926,37.17173486,27
2703,127.0573118,127.058433,37.17173065,37.17263625,74
2704,127.0573066,127.0584277,37.17263204,37.17353763,30
2705,127.0573013,127.0584225,37.17353343,37.17443902,0
2706,127.057296,127.0584172,37.17443482,37.17534041,0
2707,127.0572908,127.058412,37.17533621,37.1762418,0
2708,127.0572855,127.0584067,37.1762376,37.17714319,
2709,127.0572803,127.0584015,37.17713899,37.17804458,
2710,127.057275,127.0583963,37.17804038,37.17894597,
2711,127.0572697,127.058391,37.17894177,37.17984736,
2712,127.0572645,127.0583858,37.17984316,37.18074875,
2713,127.0572592,127.0583805,37.18074454,37.18165014,
2714,127.057254,127.0583753,37.18164593,37.18255152,
2715,127.0572487,127.05837,37.18254732,37.18345291,
2716,127.0572434,127.0583648,37.18344871,37.1843543,
2717,127.0572382,127.0583595,37.1843501,37.18525569,
2718,127.0572329,127.0583543,37.18525148,37.18615708,
2719,127.0572277,127.058349,37.18615287,37.18705846,
2720,127.0572224,127.0583438,37.18705426,37.18795985,
2721,127.0572171,127.0583385,37.18795565,37.18886124,
2722,127.0572119,127.0583333,37.18885703,37.18976263,
2723,127.0572066,127.058328,37.18975842,37.19066401,
2724,127.0572013,127.0583228,37.19065981,37.1915654,
2725,127.0571961,127.0583175,37.1915612,37.19246679,
2726,127.0571908,127.0583123,37.19246258,37.19336817,7
2727,127.0571855,127.058307,37.19336397,37.19426956,0
2728,127.0571803,127.0583018,37.19426536,37.19517095,6
2729,127.057175,127.0582965,37.19516674,37.19607233,0
2730,127.0571698,127.0582913,37.19606813,37.19697372,
2731,127.0571645,127.058286,37.19696951,37.19787511,
2732,127.0571592,127.0582808,37.1978709,37.19877649,
2733,127.0586688,127.0597894,37.13207356,37.13297915,
2734,127.0586635,127.0597842,37.13297496,37.13388054,
2735,127.0586583,127.0597789,37.13387635,37.13478194,
2736,127.0586531,127.0597737,37.13477775,37.13568333,
2737,127.0586478,127.0597685,37.13567915,37.13658473,
2738,127.0586426,127.0597633,37.13658054,37.13748612,
2739,127.0586374,127.059758,37.13748194,37.13838752,
