,id,acc_sum,lon1,lat1,lon2,lat2,cctv,cross,speedBump,parking,trafficLight,youth,baby,build,latM,lonM,youchiwon,elementry,academy,gym,school_zone,result,per,grade
2771,2771,0,127.0584697,37.16632651,127.0595908,37.16723209,0,0,0,0,0,0.0,0.0,0.0,37.16587342,127.05902995,12,3,7,1,1,0,94,N
2772,2772,0,127.0584644,37.1672279,127.0595855,37.16813349,0,0,0,0,0,0.0,0.0,0.0,37.16677481000001,127.05902465,9,2,4,1,0,0,99,N
2773,2773,0,127.0584592,37.16812929,127.0595803,37.16903488,0,2,1,0,4,0.0,0.0,401.21,37.1676762,127.05901945,9,0,4,1,0,0,77,D
2774,2774,0,127.058454,37.16903068,127.0595751,37.16993627,1,0,1,450,1,20.0,10.0,403.21,37.16857759,127.05901425,13,1,4,0,0,0,78,D
2775,2775,2,127.0584487,37.16993207,127.0595699,37.17083766,0,3,0,4,6,0.0,0.0,400.14,37.16947898000001,127.05900895,6,1,1,1,0,0,76,D
2776,2776,1,127.0584435,37.17083347,127.0595646,37.17173905,1,2,1,11,0,6.0,0.0,474.14,37.17038038,127.05900375000002,12,0,13,4,0,0,39,A
2777,2777,0,127.0584382,37.17173486,127.0595594,37.17264044,0,1,1,28,0,9.0,6.0,742.93,37.17128177000001,127.05899845,7,0,8,2,1,0,79,D
2778,2778,0,127.058433,37.17263625,127.0595542,37.17354183,0,1,0,12,0,10.0,9.0,623.68,37.17218316,127.05899325,11,2,7,6,0,0,93,N
2779,2779,0,127.0584277,37.17353763,127.0595489,37.17444322,0,0,1,0,0,6.0,0.0,515.81,37.17308454000001,127.05898795,4,2,3,1,0,0,95,N
2780,2780,1,127.0584225,37.17443902,127.0595437,37.17534461,0,0,0,0,0,9.0,0.0,650.26,37.17398593,127.05898275,5,0,5,3,0,0,90,N
2781,2781,0,127.0584172,37.17534041,127.0595385,37.176246,0,0,0,0,0,0.0,0.0,613.66,37.17488732,127.05897745,9,0,1,1,0,0,96,N
2782,2782,0,127.058412,37.17624179999999,127.0595332,37.17714739,0,0,0,0,0,0.0,0.0,1304.16,37.17578870999999,127.05897225,10,0,1,1,0,0,94,N
2783,2783,0,127.0584067,37.17714319,127.059528,37.17804877,0,1,0,0,0,0.0,0.0,413.4,37.1766901,127.05896695,3,1,2,2,0,0,94,N
2784,2784,0,127.0584015,37.17804458,127.05952279999998,37.17895016,0,0,0,0,0,0.0,0.0,175.9,37.17759149,127.05896175,4,1,1,1,0,0,96,N
2785,2785,0,127.0583963,37.17894597,127.0595175,37.17985155,0,0,0,0,0,0.0,0.0,595.19,37.17849288000001,127.05895655,2,0,6,1,0,0,97,N
2786,2786,0,127.058391,37.17984736,127.0595123,37.18075294,0,0,0,0,0,0.0,0.0,0.0,37.17939427,127.05895125,2,0,3,0,0,0,98,N
2787,2787,0,127.0583858,37.18074875,127.0595071,37.18165433,0,0,0,0,0,0.0,0.0,129.54,37.18029566,127.05894605,0,0,2,0,0,0,99,N
2788,2788,0,127.0583805,37.18165014,127.0595018,37.18255572,0,0,0,0,0,0.0,0.0,236.18,37.18119705000001,127.05894075,0,0,1,0,0,0,99,N
2789,2789,0,127.0583753,37.18255152,127.0594966,37.18345711,0,0,0,0,0,0.0,0.0,74.45,37.18209843,127.05893555000002,0,0,3,0,0,0,99,N
2790,2790,0,127.05837,37.18345291,127.0594914,37.1843585,0,0,0,0,0,0.0,0.0,0.0,37.182999820000006,127.05893025,0,0,0,0,0,0,0,0
2791,2791,0,127.0583648,37.1843543,127.0594861,37.18525988,0,0,0,0,0,0.0,0.0,176.99,37.18390121,127.05892505,4,0,0,0,0,0,99,N
2792,2792,0,127.0583595,37.18525569,127.0594809,37.18616127,0,0,0,0,0,0.0,0.0,363.68,37.184802600000005,127.05891975,0,0,0,0,0,0,98,N
2793,2793,0,127.0583543,37.18615708,127.0594757,37.18706266,0,0,0,0,0,0.0,0.0,0.0,37.18570399000001,127.05891455,5,0,0,0,0,0,99,N
2794,2794,0,127.058349,37.18705846,127.0594704,37.18796405,0,0,0,0,0,0.0,0.0,274.03,37.18660537000001,127.05890925,1,0,0,0,0,0,98,N
2795,2795,0,127.0583438,37.18795985,127.0594652,37.18886543,0,0,0,0,0,0.0,0.0,314.47,37.18750676000001,127.05890405,2,0,0,0,0,0,98,N
2796,2796,1,127.0583385,37.18886124,127.05945990000002,37.18976682,0,3,0,0,4,0.0,0.0,547.0,37.18840815,127.05889875,4,0,0,0,0,0,63,C
2797,2797,0,127.0583333,37.18976263,127.0594547,37.19066821,0,0,0,0,0,0.0,0.0,150.38,37.18930954,127.05889355,8,0,0,0,1,0,99,N
2798,2798,0,127.058328,37.19066401,127.0594495,37.1915696,0,1,0,0,0,0.0,0.0,305.14,37.19021092,127.05888825,0,0,0,0,0,0,98,N
2799,2799,0,127.05832279999998,37.1915654,127.0594442,37.19247098,1,0,0,0,0,0.0,0.0,219.82,37.19111231,127.05888305,5,0,5,0,1,0,96,N
2800,2800,0,127.0583175,37.19246679,127.05943899999998,37.19337237,0,0,0,0,0,0.0,0.0,319.06,37.1920137,127.05887775,1,0,1,0,0,0,97,N
2801,2801,0,127.0583123,37.19336817,127.0594338,37.19427376,0,0,0,0,0,0.0,0.0,740.34,37.19291508000001,127.05887255,0,0,4,0,0,0,99,N
2802,2802,0,127.058307,37.19426956,127.0594285,37.19517514,0,0,0,0,0,0.0,0.0,396.3,37.19381647,127.05886725000002,1,0,0,0,0,0,98,N
2803,2803,0,127.0583018,37.19517095,127.0594233,37.19607653,0,0,0,0,0,0.0,0.0,0.0,37.19471786,127.05886205,12,0,0,0,1,0,93,N
2804,2804,0,127.0582965,37.19607233,127.059418,37.19697792,0,0,0,0,0,0.0,0.0,0.0,37.19561924,127.05885675000002,12,0,4,8,1,0,85,D
2805,2805,0,127.0582913,37.19697372,127.0594128,37.1978793,0,0,0,0,0,0.0,0.0,234.84,37.19652063000001,127.05885155,6,0,0,0,0,0,97,N
2806,2806,0,127.058286,37.19787511,127.0594076,37.19878069,0,0,0,0,0,0.0,0.0,155.29,37.19742202000001,127.05884625000002,8,0,4,8,1,0,95,N
2807,2807,0,127.0597998,37.13117635,127.0609204,37.13208192,0,0,0,0,0,0.0,0.0,0.0,37.13072326,127.06036005,0,0,0,0,0,0,0,0
2808,2808,0,127.0597946,37.13207775,127.0609152,37.13298332,0,0,0,0,0,0.0,0.0,0.0,37.13162466,127.06035485,0,0,0,0,0,0,0,0
2809,2809,0,127.0597894,37.13297915,127.06091,37.13388472,0,0,0,0,0,0.0,0.0,126.9,37.13252606,127.06034965000002,0,0,0,1,0,0,98,N
2810,2810,0,127.0597842,37.13388054,127.0609048,37.13478611,0,0,0,0,0,0.0,0.0,109.65,37.13342745,127.06034445,0,0,0,1,0,0,98,N
2811,2811,0,127.0597789,37.13478194,127.0608996,37.13568751,0,0,0,0,0,0.0,0.0,0.0,37.13432885,127.06033915000002,0,0,0,2,0,0,99,N
2812,2812,0,127.0597737,37.13568333,127.0608944,37.1365889,0,0,0,0,0,0.0,0.0,0.0,37.13523024,127.06033395,0,0,0,0,0,0,0,0
2813,2813,0,127.0597685,37.13658473,127.0608892,37.1374903,0,0,0,0,0,0.0,0.0,0.0,37.13613164,127.06032875,0,0,0,0,0,0,0,0
2814,2814,0,127.0597633,37.13748612,127.06088390000002,37.1383917,0,0,0,0,0,0.0,0.0,1782.1,37.13703303,127.06032355,0,0,0,0,0,0,98,N
2815,2815,0,127.059758,37.13838752,127.0608787,37.13929309,0,0,0,0,0,0.0,0.0,1412.55,37.13793443,127.06031825,0,0,0,0,0,0,98,N
2816,2816,0,127.0597528,37.13928891,127.0608735,37.14019449,0,0,0,0,0,0.0,0.0,188.4,37.13883582,127.06031305,0,0,0,0,0,0,99,N
2817,2817,0,127.0597476,37.14019031,127.0608683,37.14109588,0,0,0,0,0,0.0,0.0,0.0,37.13973722,127.06030785000002,0,0,0,2,0,0,99,N
2818,2818,0,127.0597424,37.1410917,127.0608631,37.14199728,0,0,0,0,0,0.0,0.0,0.0,37.14063861000001,127.06030265,0,0,0,1,0,0,95,N
2819,2819,0,127.0597371,37.1419931,127.06085790000002,37.14289867,0,0,0,0,0,0.0,0.0,0.0,37.14154001,127.06029735,0,0,0,1,0,0,95,N
2820,2820,0,127.05973190000002,37.14289449,127.0608527,37.14380006,0,0,0,0,0,0.0,0.0,0.0,37.14244140000001,127.06029215000002,0,0,0,0,0,0,0,0
2821,2821,0,127.0597267,37.14379589,127.0608475,37.14470146,0,0,0,0,0,0.0,0.0,0.0,37.14334279999999,127.06028695,0,0,0,0,0,0,0,0
2822,2822,0,127.0597215,37.14469728,127.0608423,37.14560285,0,0,0,0,0,0.0,0.0,0.0,37.14424419000001,127.06028175000002,1,1,2,1,0,0,98,N
2823,2823,0,127.0597162,37.14559868,127.0608371,37.14650425,0,0,0,0,0,0.0,0.0,0.0,37.14514559,127.06027645,1,1,5,1,0,0,95,N
2824,2824,0,127.059711,37.14650007,127.0608318,37.14740564,0,0,0,0,0,0.0,0.0,0.0,37.14604698000001,127.06027125,4,0,5,0,0,0,96,N
2825,2825,0,127.0597058,37.14740146,127.06082659999998,37.14830704,0,0,0,0,0,0.0,0.0,0.0,37.14694837,127.06026605,0,0,0,0,0,0,0,0
2826,2826,0,127.0597006,37.14830286,127.0608214,37.14920843,0,0,0,0,0,0.0,0.0,0.0,37.14784977000001,127.06026085,4,0,0,0,0,0,99,N
2827,2827,0,127.0596953,37.14920425,127.0608162,37.15010982,0,1,0,0,1,0.0,0.0,0.0,37.14875116,127.06025555,4,0,1,0,0,0,87,D
2828,2828,1,127.05969009999998,37.15010564,127.06081100000002,37.15101122,0,0,0,6,0,0.0,0.0,769.5,37.14965255,127.06025035,4,0,5,0,0,0,74,D
2829,2829,0,127.05968490000002,37.15100704,127.0608058,37.15191261,0,2,0,1,0,0.0,0.0,360.83,37.15055395,127.06024515000004,2,0,2,0,0,0,93,N
2830,2830,0,127.0596797,37.15190843,127.0608006,37.152814,0,0,0,0,0,9.0,6.0,258.64,37.15145534,127.06023995,2,0,9,1,0,0,91,N
2831,2831,0,127.0596744,37.15280982,127.0607953,37.1537154,0,0,0,0,0,6.0,0.0,283.88,37.15235673000001,127.06023465,1,1,5,2,0,0,95,N
2832,2832,0,127.0596692,37.15371122,127.06079009999998,37.15461679,0,0,0,0,0,0.0,0.0,259.18,37.15325813,127.06022945,1,1,5,3,0,0,96,N
2833,2833,0,127.05966399999998,37.15461261,127.06078490000002,37.15551818,0,0,0,0,0,0.0,0.0,0.0,37.15415952000001,127.06022425,5,0,1,0,0,0,99,N
2834,2834,0,127.0596588,37.155514,127.0607797,37.15641957,0,0,0,0,0,0.0,0.0,0.0,37.15506091,127.06021905,4,0,3,2,0,0,96,N
2835,2835,1,127.0596535,37.1564154,127.0607745,37.15732097,0,2,0,29,0,0.0,0.0,634.73,37.15596231000001,127.06021375,8,3,8,3,1,0,76,D
2836,2836,0,127.0596483,37.15731679,127.0607693,37.15822236,0,0,0,0,0,0.0,0.0,597.21,37.1568637,127.06020855,6,0,13,3,1,0,90,N
2837,2837,0,127.0596431,37.15821818,127.0607641,37.15912375,0,0,0,0,0,0.0,0.0,756.49,37.15776509,127.06020335,15,2,13,4,0,0,91,N
2838,2838,2,127.0596378,37.15911957,127.0607588,37.16002514,0,0,0,73,0,8.0,0.0,579.64,37.15866648000001,127.06019805,6,2,6,2,0,0,69,C
2839,2839,0,127.0596326,37.16002096,127.06075359999998,37.16092654,0,0,0,6,0,0.0,0.0,660.18,37.15956787,127.06019285,11,3,10,1,1,0,87,D
2840,2840,0,127.0596274,37.16092236,127.06074840000002,37.16182793,0,0,0,0,0,0.0,0.0,0.0,37.16046927000001,127.06018765,0,0,6,1,1,0,95,N
2841,2841,0,127.0596222,37.16182375,127.0607432,37.16272932,0,0,0,0,0,0.0,0.0,213.15,37.16137066,127.06018245,0,0,6,6,1,0,95,N
2842,2842,0,127.0596169,37.16272514,127.060738,37.16363071,0,0,0,0,0,25.0,13.0,1017.83,37.16227205,127.06017715,11,0,16,2,1,0,84,D
2843,2843,0,127.0596117,37.16362653,127.0607328,37.1645321,0,0,1,11,0,12.0,0.0,493.22,37.16317344000001,127.06017195,8,0,17,13,1,0,57,B
2844,2844,0,127.0596065,37.16452792,127.06072759999998,37.16543349,0,0,0,0,0,31.0,20.0,474.73,37.16407483,127.06016675,13,2,11,5,1,0,92,N
2845,2845,0,127.05960120000002,37.16542931,127.0607223,37.16633488,0,0,0,0,0,0.0,0.0,0.0,37.16497622,127.06016145000002,13,3,9,4,1,0,94,N
2846,2846,0,127.059596,37.1663307,127.0607171,37.16723628,0,0,0,0,0,0.0,0.0,0.0,37.16587761000001,127.06015625,10,1,7,3,0,0,89,D
2847,2847,0,127.0595908,37.16723209,127.0607119,37.16813767,0,0,0,0,0,0.0,0.0,0.0,37.16677900000001,127.06015105000002,6,2,3,0,0,0,98,N
2848,2848,0,127.0595855,37.16813349,127.0607067,37.16903906,0,0,0,0,0,0.0,0.0,0.0,37.16768040000001,127.06014575,7,0,3,0,0,0,97,N
2849,2849,0,127.0595803,37.16903488,127.0607015,37.16994045,1,0,0,0,0,0.0,0.0,583.96,37.16858179000001,127.06014055,9,1,2,2,0,0,92,N
2850,2850,0,127.0595751,37.16993627,127.0606962,37.17084184,0,1,0,0,2,6.0,0.0,399.27,37.16948318,127.06013535,9,1,6,2,0,0,83,D
2851,2851,0,127.0595699,37.17083766,127.060691,37.17174323,0,0,0,0,0,11.0,9.0,641.19,37.17038457,127.06013015,10,2,6,2,1,0,93,N
2852,2852,0,127.0595646,37.17173905,127.0606858,37.17264462,1,3,0,27,7,0.0,0.0,378.2,37.17128596000001,127.06012485,7,0,14,8,0,0,45,A
2853,2853,2,127.0595594,37.17264044,127.06068059999998,37.17354601,0,2,0,3,6,0.0,0.0,335.97,37.17218735,127.06011965,8,2,7,2,1,0,47,A
2854,2854,0,127.0595542,37.17354183,127.0606754,37.1744474,0,0,0,48,0,0.0,0.0,605.73,37.17308874,127.06011445,4,1,7,7,0,0,92,N
2855,2855,1,127.0595489,37.17444322,127.0606702,37.17534879,0,1,0,0,3,0.0,0.0,0.0,37.17399013000001,127.06010915000002,6,1,1,1,0,0,60,C
2856,2856,1,127.0595437,37.17534461,127.0606649,37.17625018,0,1,0,0,0,0.0,0.0,0.0,37.17489152,127.06010395,8,0,2,2,0,0,82,D
2857,2857,0,127.0595385,37.176246,127.0606597,37.17715157,0,0,0,0,0,0.0,0.0,543.5,37.17579291,127.06009875,6,2,2,2,0,0,94,N
2858,2858,0,127.0595332,37.17714739,127.0606545,37.17805296,0,0,0,0,0,0.0,0.0,0.0,37.17669430000001,127.06009345,5,1,4,2,0,0,95,N
2859,2859,0,127.059528,37.17804877,127.0606493,37.17895435,0,0,0,0,0,0.0,0.0,0.0,37.17759568,127.06008825,6,1,4,2,0,0,96,N
2860,2860,0,127.05952279999998,37.17895016,127.0606441,37.17985574,0,0,0,0,0,0.0,0.0,58.98,37.17849707000001,127.06008305,2,0,0,0,0,0,99,N
2861,2861,0,127.0595175,37.17985155,127.0606388,37.18075712,0,0,0,0,0,0.0,0.0,79.69,37.17939846,127.06007775,2,0,1,0,0,0,99,N
2862,2862,0,127.0595123,37.18075294,127.0606336,37.18165851,0,0,0,0,0,0.0,0.0,209.37,37.18029985,127.06007255,0,0,2,0,0,0,99,N
2863,2863,0,127.0595071,37.18165433,127.0606284,37.1825599,0,0,0,0,0,0.0,0.0,46.87,37.18120124000001,127.06006735,0,0,1,0,0,0,99,N
2864,2864,0,127.0595018,37.18255572,127.0606232,37.18346129,0,0,0,0,0,0.0,0.0,159.86,37.18210263,127.06006205,0,0,0,0,0,0,99,N
2865,2865,0,127.0594966,37.18345711,127.0606179,37.18436268,0,0,0,0,0,0.0,0.0,0.0,37.18300402,127.06005685,3,0,2,0,0,0,99,N
2866,2866,0,127.0594914,37.1843585,127.0606127,37.18526407,0,0,0,0,0,0.0,0.0,668.16,37.18390541000001,127.06005165000002,0,0,2,0,0,0,97,N
2867,2867,0,127.0594861,37.18525988,127.0606075,37.18616545,0,0,0,0,0,0.0,0.0,0.0,37.18480679,127.06004635,0,0,0,0,0,0,0,0
2868,2868,0,127.0594809,37.18616127,127.0606023,37.18706684,0,0,0,0,0,0.0,0.0,0.0,37.185708180000006,127.06004115000002,1,0,0,0,0,0,98,N
2869,2869,0,127.0594757,37.18706266,127.0605971,37.18796823,0,0,0,0,0,0.0,0.0,989.91,37.18660957,127.06003595,5,0,0,0,0,0,97,N
2870,2870,0,127.0594704,37.18796405,127.0605918,37.18886962,0,0,0,0,0,0.0,0.0,380.6,37.18751096,127.06003065000002,4,0,0,1,0,0,99,N
2871,2871,0,127.0594652,37.18886543,127.0605866,37.18977101,0,3,0,0,0,0.0,0.0,127.97,37.18841234,127.06002545,3,0,0,1,0,0,78,D
2872,2872,0,127.05945990000002,37.18976682,127.0605814,37.19067239,0,0,0,0,0,0.0,0.0,215.09,37.18931373000001,127.06002015000004,4,0,0,0,0,0,98,N
2873,2873,0,127.0594547,37.19066821,127.0605762,37.19157378,1,0,0,0,0,0.0,0.0,182.92,37.19021512000001,127.06001495,8,0,3,0,1,0,96,N
2874,2874,0,127.0594495,37.1915696,127.0605709,37.19247517,0,0,0,0,0,0.0,0.0,523.66,37.19111651,127.06000975000002,1,0,1,0,0,0,95,N
2875,2875,1,127.0594442,37.19247098,127.0605657,37.19337655,0,0,0,0,0,0.0,0.0,249.65,37.19201789,127.06000445,1,0,1,0,0,0,97,N
2876,2876,0,127.05943899999998,37.19337237,127.0605605,37.19427794,0,1,0,3,3,0.0,0.0,228.07,37.19291928,127.05999925,4,0,2,0,0,0,86,D
2877,2877,0,127.0594338,37.19427376,127.0605553,37.19517933,0,0,0,1,0,0.0,0.0,489.0,37.19382067000001,127.05999405,4,0,3,0,0,0,95,N
2878,2878,0,127.0594285,37.19517514,127.06055,37.19608071,0,0,0,0,0,0.0,0.0,0.0,37.19472205000001,127.05998875,9,0,0,3,1,0,98,N
2879,2879,0,127.0594233,37.19607653,127.0605448,37.1969821,0,0,0,0,0,0.0,0.0,1492.24,37.19562344000001,127.05998355,13,0,0,1,1,0,92,N
2880,2880,0,127.059418,37.19697792,127.0605396,37.19788349,0,0,0,0,0,0.0,0.0,1027.23,37.19652483,127.05997825,6,0,5,6,1,0,92,N
2881,2881,0,127.0594128,37.1978793,127.0605344,37.19878487,0,0,0,0,0,0.0,0.0,0.0,37.19742621,127.05997305,4,0,0,0,1,0,99,N
2882,2882,0,127.0594076,37.19878069,127.0605291,37.19968626,0,0,0,0,2,0.0,0.0,0.0,37.1983276,127.05996785,5,0,2,3,1,0,89,D
2883,2883,0,127.0609204,37.13208192,127.062041,37.13298749,0,0,0,0,0,0.0,0.0,0.0,37.13162883,127.06148065000002,0,0,0,0,0,0,0,0
2884,2884,0,127.0609152,37.13298332,127.0620358,37.13388888,0,0,0,0,0,0.0,0.0,157.54,37.13253023,127.06147545,1,0,0,0,0,0,99,N
2885,2885,1,127.06091,37.13388472,127.0620306,37.13479028,0,1,0,0,0,0.0,0.0,59.98,37.13343163,127.06147025,1,0,0,2,0,0,81,D
2886,2886,0,127.0609048,37.13478611,127.0620254,37.13569167,0,0,0,22,0,0.0,0.0,0.0,37.13433302,127.06146505,0,0,1,2,0,0,89,D
2887,2887,0,127.0608996,37.13568751,127.0620202,37.13659307,0,0,0,24,0,0.0,0.0,0.0,37.13523442,127.06145985,1,0,1,0,0,0,96,N
2888,2888,0,127.0608944,37.1365889,127.06201509999998,37.13749447,0,0,0,0,0,0.0,0.0,0.0,37.13613581,127.06145465000002,1,0,0,0,0,0,98,N
2889,2889,0,127.0608892,37.1374903,127.06200990000002,37.13839586,0,0,0,0,0,0.0,0.0,0.0,37.13703721,127.06144945,1,0,0,0,0,0,98,N
2890,2890,0,127.06088390000002,37.1383917,127.0620047,37.13929726,0,0,0,0,0,0.0,0.0,2821.99,37.137938610000006,127.06144415000004,2,0,0,0,0,0,98,N
2891,2891,0,127.0608787,37.13929309,127.0619995,37.14019865,0,0,0,0,0,0.0,0.0,0.0,37.13884,127.06143895,1,0,0,0,0,0,98,N
2892,2892,0,127.0608735,37.14019449,127.0619943,37.14110005,0,0,0,0,0,0.0,0.0,0.0,37.13974140000001,127.06143375000002,0,0,0,2,0,0,99,N
2893,2893,0,127.0608683,37.14109588,127.06198909999998,37.14200144,0,0,0,0,0,0.0,0.0,2220.92,37.14064279,127.06142855,0,0,0,2,0,0,94,N
2894,2894,0,127.0608631,37.14199728,127.06198390000002,37.14290284,0,0,0,0,0,0.0,0.0,0.0,37.14154419000001,127.06142335,0,0,0,0,0,0,0,0
2895,2895,0,127.06085790000002,37.14289867,127.0619787,37.14380423,0,0,0,0,0,0.0,0.0,2029.88,37.14244558,127.06141815000002,0,0,0,0,0,0,98,N
2896,2896,0,127.0608527,37.14380006,127.0619735,37.14470563,0,0,0,0,0,0.0,0.0,0.0,37.14334697,127.06141295,0,0,0,0,0,0,0,0
2897,2897,0,127.0608475,37.14470146,127.0619683,37.14560702,0,1,0,0,0,0.0,0.0,0.0,37.14424837,127.06140775,1,1,1,1,0,0,88,D
2898,2898,0,127.0608423,37.14560285,127.0619631,37.14650841,0,0,0,0,0,0.0,0.0,195.48,37.14514976000001,127.06140255,4,1,4,1,0,0,98,N
2899,2899,0,127.0608371,37.14650425,127.0619579,37.14740981,0,0,0,0,0,0.0,0.0,0.0,37.14605116,127.06139735,2,2,5,2,0,0,96,N
2900,2900,0,127.0608318,37.14740564,127.0619527,37.1483112,0,0,0,0,0,0.0,0.0,0.0,37.14695255000001,127.06139205,0,0,5,0,0,0,99,N
2901,2901,0,127.06082659999998,37.14830704,127.0619475,37.1492126,0,1,0,1,0,0.0,0.0,0.0,37.14785395,127.06138685,1,0,0,0,0,0,90,N
2902,2902,5,127.0608214,37.14920843,127.0619423,37.15011399,0,4,0,3,7,0.0,0.0,256.87,37.14875534000001,127.06138165000002,4,0,0,0,0,0,54,A
2903,2903,1,127.0608162,37.15010982,127.0619371,37.15101538,0,1,0,0,2,6.0,0.0,429.36,37.14965673,127.06137645,3,0,2,0,0,0,65,C
2904,2904,1,127.06081100000002,37.15101122,127.06193190000002,37.15191678,0,0,0,0,0,9.0,0.0,274.15,37.15055813000001,127.06137125000002,4,0,10,0,0,0,73,D
2905,2905,0,127.0608058,37.15191261,127.0619267,37.15281817,0,0,0,0,0,0.0,0.0,148.23,37.15145952,127.06136605,4,2,4,2,0,0,98,N
2906,2906,0,127.0608006,37.152814,127.0619215,37.15371956,0,0,0,0,0,0.0,0.0,0.0,37.15236091,127.06136085,1,1,7,3,0,0,96,N
2907,2907,0,127.0607953,37.1537154,127.0619163,37.15462096,0,0,0,0,0,0.0,0.0,0.0,37.15326231,127.06135555,5,1,4,3,0,0,97,N
2908,2908,0,127.06079009999998,37.15461679,127.0619111,37.15552235,0,0,1,0,0,0.0,0.0,0.0,37.154163700000005,127.06135034999998,5,2,2,1,0,0,99,N
2909,2909,0,127.06078490000002,37.15551818,127.0619059,37.15642374,0,0,0,0,0,0.0,0.0,0.0,37.15506509000001,127.06134515000002,8,2,5,1,0,0,98,N
2910,2910,2,127.0607797,37.15641957,127.0619007,37.15732514,0,2,0,61,0,0.0,0.0,825.08,37.15596648,127.06133995,3,0,10,4,0,0,45,A
2911,2911,0,127.0607745,37.15732097,127.0618955,37.15822653,0,0,0,1,0,18.0,11.0,662.86,37.15686788000001,127.06133475,5,0,10,2,0,0,83,D
2912,2912,0,127.0607693,37.15822236,127.0618903,37.15912792,0,4,0,18,0,0.0,0.0,354.76,37.15776927,127.06132955,4,0,3,2,1,0,88,D
2913,2913,1,127.0607641,37.15912375,127.0618851,37.16002931,1,0,0,103,0,6.0,0.0,515.77,37.15867066,127.06132435,7,0,14,2,0,0,51,A
2914,2914,0,127.0607588,37.16002514,127.0618799,37.1609307,0,0,0,0,0,0.0,0.0,1106.93,37.15957205000001,127.06131905,3,3,6,2,1,0,92,N
2915,2915,0,127.06075359999998,37.16092654,127.0618747,37.1618321,0,0,0,0,0,0.0,0.0,0.0,37.16047345,127.06131385,5,2,4,0,1,0,98,N
2916,2916,1,127.06074840000002,37.16182793,127.0618695,37.16273349,0,0,0,1,0,35.0,19.0,1814.2,37.16137484000001,127.06130865000004,5,2,14,2,1,0,55,B
2917,2917,0,127.0607432,37.16272932,127.0618643,37.16363488,0,0,0,2,0,58.0,29.0,8793.1,37.16227623,127.06130345,0,0,13,10,1,0,82,D
2918,2918,1,127.060738,37.16363071,127.0618591,37.16453627,1,0,0,6,0,17.0,6.0,340.43,37.16317762,127.06129825,14,3,10,3,1,0,56,B
2919,2919,0,127.0607328,37.1645321,127.06185390000002,37.16543766,1,0,0,2,0,31.0,16.0,377.83,37.16407901000001,127.06129305,10,0,11,7,1,0,86,D
2920,2920,0,127.06072759999998,37.16543349,127.0618487,37.16633905,0,0,0,0,0,9.0,0.0,335.27,37.16498040000001,127.06128785,10,1,14,6,1,0,85,D
2921,2921,0,127.0607223,37.16633488,127.0618435,37.16724045,0,0,0,0,0,0.0,0.0,0.0,37.16588179,127.06128255,5,1,6,5,0,0,96,N
2922,2922,0,127.0607171,37.16723628,127.0618382,37.16814184,0,0,0,0,0,0.0,0.0,0.0,37.16678319,127.06127735,5,0,5,2,0,0,97,N
2923,2923,0,127.0607119,37.16813767,127.061833,37.16904323,0,0,0,0,0,0.0,0.0,0.0,37.16768458,127.06127215,5,0,1,1,0,0,99,N
2924,2924,1,127.0607067,37.16903906,127.0618278,37.16994462,1,4,0,85,9,0.0,0.0,0.0,37.16858597000001,127.06126695,4,0,5,2,0,0,50,A
2925,2925,5,127.0607015,37.16994045,127.0618226,37.17084601,0,3,0,328,8,0.0,0.0,41529.1,37.16948736000001,127.06126175,10,2,6,3,1,0,31,A
2926,2926,0,127.0606962,37.17084184,127.0618174,37.1717474,0,0,0,5,0,0.0,0.0,12323.5,37.17038875,127.06125645000002,7,2,3,3,0,0,88,D
2927,2927,0,127.060691,37.17174323,127.0618122,37.17264879,0,4,0,30,0,0.0,0.0,4791.34,37.17129014,127.06125125,4,0,3,4,0,0,88,D
2928,2928,0,127.0606858,37.17264462,127.061807,37.17355018,0,0,0,0,0,0.0,0.0,0.0,37.172191530000006,127.06124605,4,0,12,8,0,0,92,N
2929,2929,0,127.06068059999998,37.17354601,127.0618018,37.17445157,0,0,0,0,0,0.0,0.0,0.0,37.17309292,127.06124085,9,1,8,2,1,0,89,D
2930,2930,2,127.0606754,37.1744474,127.0617966,37.17535296,0,1,0,0,4,0.0,0.0,0.0,37.17399431,127.06123565,7,1,5,4,0,0,79,D
2931,2931,0,127.0606702,37.17534879,127.0617914,37.17625435,0,1,0,1,2,0.0,0.0,0.0,37.17489570000001,127.06123045,4,0,2,2,0,0,77,D
2932,2932,0,127.0606649,37.17625018,127.0617862,37.17715574,0,0,0,0,0,0.0,0.0,0.0,37.17579709,127.06122515,5,2,5,4,0,0,96,N
2933,2933,0,127.0606597,37.17715157,127.061781,37.17805713,0,0,0,0,0,0.0,0.0,0.0,37.17669848,127.06121995,6,2,3,2,0,0,98,N
2934,2934,0,127.0606545,37.17805296,127.0617758,37.17895852,0,0,0,0,0,0.0,0.0,0.0,37.17759987000001,127.06121475,4,0,3,1,0,0,97,N
2935,2935,0,127.0606493,37.17895435,127.0617706,37.17985991,0,0,0,0,0,0.0,0.0,0.0,37.17850126,127.06120955000002,4,0,0,0,0,0,99,N
2936,2936,0,127.0606441,37.17985574,127.0617654,37.18076129999999,0,0,0,0,0,0.0,0.0,0.0,37.17940265,127.06120435,0,0,0,0,0,0,0,0
